,Date,USD (PM),roi,roi_Value,roi_Value_percent,Date_year,Date_month,Date_day,month_mean_Value,month_roi
537,2018-10-25,1230.8,1,0.25,0.020316118808662794,2018,10,25,1215.3934782608696,1
538,2018-10-26,1233.85,1,3.0499999999999545,0.24780630484237523,2018,10,26,1215.3934782608696,1
539,2018-10-29,1230.8,-1,-3.0499999999999545,-0.24719374316164483,2018,10,29,1215.3934782608696,1
540,2018-10-30,1225.4,-1,-5.399999999999864,-0.43873903152420085,2018,10,30,1215.3934782608696,1
541,2018-10-31,1214.95,-1,-10.450000000000045,-0.8527827648114938,2018,10,31,1215.3934782608696,-1
542,2018-11-01,1231.15,1,16.200000000000045,1.333388205275941,2018,11,1,1220.9454545454546,1
543,2018-11-02,1232.1,1,0.9499999999998181,0.07716362750272657,2018,11,2,1220.9454545454546,1
544,2018-11-05,1232.25,1,0.15000000000009095,0.012174336498668207,2018,11,5,1220.9454545454546,1
545,2018-11-06,1231.6,-1,-0.650000000000091,-0.05274903631569008,2018,11,6,1220.9454545454546,1
546,2018-11-07,1229.95,-1,-1.6499999999998636,-0.1339720688535128,2018,11,7,1220.9454545454546,1
547,2018-11-08,1224.15,-1,-5.7999999999999545,-0.47156388471075694,2018,11,8,1220.9454545454546,1
548,2018-11-09,1211.4,-1,-12.75,-1.0415390270800147,2018,11,9,1220.9454545454546,-1
549,2018-11-12,1205.55,-1,-5.850000000000136,-0.48291233283804985,2018,11,12,1220.9454545454546,-1
550,2018-11-13,1202.1,-1,-3.4500000000000455,-0.28617643399278714,2018,11,13,1220.9454545454546,-1
551,2018-11-14,1203.25,1,1.150000000000091,0.09566591797688137,2018,11,14,1220.9454545454546,-1
552,2018-11-15,1211.85,1,8.599999999999909,0.7147309370454942,2018,11,15,1220.9454545454546,-1
553,2018-11-16,1222.4,1,10.550000000000182,0.8705697899905255,2018,11,16,1220.9454545454546,1
554,2018-11-19,1221.6,-1,-0.8000000000001819,-0.06544502617802535,2018,11,19,1220.9454545454546,1
555,2018-11-20,1223.0,1,1.400000000000091,0.11460379829732245,2018,11,20,1220.9454545454546,1
556,2018-11-21,1226.1,1,3.099999999999909,0.2534750613246042,2018,11,21,1220.9454545454546,1
557,2018-11-22,1227.05,1,0.9500000000000455,0.07748144523285584,2018,11,22,1220.9454545454546,1
558,2018-11-23,1223.65,-1,-3.3999999999998636,-0.27708732325494995,2018,11,23,1220.9454545454546,1
559,2018-11-26,1223.4,-1,-0.25,-0.02043067870714665,2018,11,26,1220.9454545454546,1
560,2018-11-27,1221.2,-1,-2.2000000000000455,-0.17982671244074264,2018,11,27,1220.9454545454546,1
561,2018-11-28,1213.25,-1,-7.9500000000000455,-0.6509990173599774,2018,11,28,1220.9454545454546,-1
562,2018-11-29,1226.25,1,13.0,1.071502163610138,2018,11,29,1220.9454545454546,1
563,2018-11-30,1217.55,-1,-8.700000000000045,-0.7094801223241627,2018,11,30,1220.9454545454546,-1
564,2018-12-03,1230.3,1,12.75,1.0471849205371444,2018,12,3,1250.4592105263157,-1
565,2018-12-04,1240.3,1,10.0,0.8128098837681866,2018,12,4,1250.4592105263157,-1
566,2018-12-05,1235.9,-1,-4.399999999999864,-0.35475288236715824,2018,12,5,1250.4592105263157,-1
567,2018-12-06,1242.55,1,6.649999999999864,0.5380694230924721,2018,12,6,1250.4592105263157,-1
568,2018-12-07,1243.3,1,0.75,0.06035974407468512,2018,12,7,1250.4592105263157,-1
569,2018-12-10,1245.35,1,2.0499999999999545,0.16488377704495735,2018,12,10,1250.4592105263157,-1
570,2018-12-11,1245.3,-1,-0.049999999999954525,-0.0040149355602806065,2018,12,11,1250.4592105263157,-1
571,2018-12-12,1245.75,1,0.4500000000000455,0.03613587087449173,2018,12,12,1250.4592105263157,-1
572,2018-12-13,1242.75,-1,-3.0,-0.2408187838651415,2018,12,13,1250.4592105263157,-1
573,2018-12-14,1235.35,-1,-7.400000000000091,-0.5954536310601561,2018,12,14,1250.4592105263157,-1
574,2018-12-17,1241.65,1,6.300000000000182,0.5099769296151035,2018,12,17,1250.4592105263157,-1
575,2018-12-18,1246.3,1,4.649999999999864,0.3745016711633603,2018,12,18,1250.4592105263157,-1
576,2018-12-19,1255.0,1,8.700000000000045,0.698066276177489,2018,12,19,1250.4592105263157,1
577,2018-12-20,1259.75,1,4.75,0.3784860557768924,2018,12,20,1250.4592105263157,1
578,2018-12-21,1258.15,-1,-1.599999999999909,-0.12700932724746253,2018,12,21,1250.4592105263157,1
579,2018-12-24,1263.075,1,4.9249999999999545,0.3914477606008786,2018,12,24,1250.4592105263157,1
580,2018-12-27,1268.0,1,4.9249999999999545,0.38992142192664364,2018,12,27,1250.4592105263157,1
581,2018-12-28,1279.0,1,11.0,0.8675078864353312,2018,12,28,1250.4592105263157,1
582,2018-12-31,1280.95,1,1.9500000000000455,0.15246286161063688,2018,12,31,1250.4592105263157,1
583,2019-01-02,1282.9,1,1.9500000000000455,0.15223076622819356,2019,1,2,1291.7454545454545,-1
584,2019-01-03,1290.45,1,7.5499999999999545,0.5885104061111509,2019,1,3,1291.7454545454545,-1
585,2019-01-04,1279.9,-1,-10.549999999999955,-0.8175442675035804,2019,1,4,1291.7454545454545,-1
586,2019-01-07,1292.2,1,12.299999999999955,0.9610125791077392,2019,1,7,1291.7454545454545,1
587,2019-01-08,1286.45,-1,-5.75,-0.44497755765361396,2019,1,8,1291.7454545454545,-1
588,2019-01-09,1288.6,1,2.1499999999998636,0.167126588674248,2019,1,9,1291.7454545454545,-1
589,2019-01-10,1291.9,1,3.300000000000182,0.2560918826633697,2019,1,10,1291.7454545454545,1
590,2019-01-11,1288.95,-1,-2.9500000000000455,-0.22834584720179932,2019,1,11,1291.7454545454545,-1
591,2019-01-14,1292.75,1,3.7999999999999545,0.2948136079754804,2019,1,14,1291.7454545454545,1
592,2019-01-15,1294.4,1,1.650000000000091,0.12763488686908459,2019,1,15,1291.7454545454545,1
593,2019-01-16,1292.3,-1,-2.1000000000001364,-0.16223733003709334,2019,1,16,1291.7454545454545,1
594,2019-01-17,1290.7,-1,-1.599999999999909,-0.12381026077535472,2019,1,17,1291.7454545454545,-1
595,2019-01-18,1284.2,-1,-6.5,-0.5036026962113581,2019,1,18,1291.7454545454545,-1
596,2019-01-21,1279.55,-1,-4.650000000000091,-0.3620931319109244,2019,1,21,1291.7454545454545,-1
597,2019-01-22,1282.1,1,2.5499999999999545,0.19928881247313154,2019,1,22,1291.7454545454545,-1
598,2019-01-23,1279.8,-1,-2.2999999999999545,-0.1793931830590402,2019,1,23,1291.7454545454545,-1
599,2019-01-24,1283.7,1,3.900000000000091,0.30473511486170424,2019,1,24,1291.7454545454545,-1
600,2019-01-25,1293.9,1,10.200000000000045,0.7945781724702068,2019,1,25,1291.7454545454545,1
601,2019-01-28,1302.15,1,8.25,0.6376072339438905,2019,1,28,1291.7454545454545,1
602,2019-01-29,1307.55,1,5.399999999999864,0.4146987674230974,2019,1,29,1291.7454545454545,1
603,2019-01-30,1310.7,1,3.150000000000091,0.24090856946197783,2019,1,30,1291.7454545454545,1
604,2019-01-31,1323.25,1,12.549999999999955,0.9575036240176968,2019,1,31,1291.7454545454545,1
605,2019-02-01,1318.7,-1,-4.5499999999999545,-0.3438503684111056,2019,2,1,1320.065,-1
606,2019-02-04,1312.15,-1,-6.5499999999999545,-0.49670129673162616,2019,2,4,1320.065,-1
607,2019-02-05,1314.2,1,2.0499999999999545,0.15623213809396444,2019,2,5,1320.065,-1
608,2019-02-06,1312.4,-1,-1.7999999999999545,-0.1369654542687532,2019,2,6,1320.065,-1
609,2019-02-07,1310.0,-1,-2.400000000000091,-0.18287107589150342,2019,2,7,1320.065,-1
610,2019-02-08,1314.85,1,4.849999999999909,0.37022900763358085,2019,2,8,1320.065,-1
611,2019-02-11,1306.4,-1,-8.449999999999818,-0.6426588584249016,2019,2,11,1320.065,-1
612,2019-02-12,1310.0,1,3.599999999999909,0.27556644213104015,2019,2,12,1320.065,-1
613,2019-02-13,1312.8,1,2.7999999999999545,0.21374045801526373,2019,2,13,1320.065,-1
614,2019-02-14,1311.45,-1,-1.349999999999909,-0.10283363802558723,2019,2,14,1320.065,-1
615,2019-02-15,1316.55,1,5.099999999999909,0.38888253459910094,2019,2,15,1320.065,-1
616,2019-02-18,1325.5,1,8.950000000000045,0.6798070715126692,2019,2,18,1320.065,1
617,2019-02-19,1334.15,1,8.650000000000091,0.6525839305922363,2019,2,19,1320.065,1
618,2019-02-20,1343.75,1,9.599999999999909,0.7195592699471505,2019,2,20,1320.065,1
619,2019-02-21,1331.25,-1,-12.5,-0.9302325581395349,2019,2,21,1320.065,1
620,2019-02-22,1329.05,-1,-2.2000000000000455,-0.16525821596244472,2019,2,22,1320.065,1
621,2019-02-25,1331.05,1,2.0,0.15048342801249015,2019,2,25,1320.065,1
622,2019-02-26,1325.05,-1,-6.0,-0.45077194695916756,2019,2,26,1320.065,1
623,2019-02-27,1322.85,-1,-2.2000000000000455,-0.16603147051055023,2019,2,27,1320.065,1
624,2019-02-28,1319.15,-1,-3.699999999999818,-0.2796991344445567,2019,2,28,1320.065,-1
625,2019-03-01,1311.95,-1,-7.2000000000000455,-0.5458060114467683,2019,3,1,1300.897619047619,1
626,2019-03-04,1285.4,-1,-26.549999999999955,-2.023705171690991,2019,3,4,1300.897619047619,-1
627,2019-03-05,1283.8,-1,-1.6000000000001364,-0.12447487163529923,2019,3,5,1300.897619047619,-1
628,2019-03-06,1285.85,1,2.0499999999999545,0.15968219348807872,2019,3,6,1300.897619047619,-1
629,2019-03-07,1285.3,-1,-0.5499999999999545,-0.04277326282225412,2019,3,7,1300.897619047619,-1
630,2019-03-08,1296.75,1,11.450000000000045,0.8908426048393406,2019,3,8,1300.897619047619,-1
631,2019-03-11,1292.75,-1,-4.0,-0.3084634663582032,2019,3,11,1300.897619047619,-1
632,2019-03-12,1297.05,1,4.2999999999999545,0.3326242506285016,2019,3,12,1300.897619047619,-1
633,2019-03-13,1306.95,1,9.900000000000091,0.7632704984387719,2019,3,13,1300.897619047619,1
634,2019-03-14,1295.55,-1,-11.400000000000091,-0.872259841615983,2019,3,14,1300.897619047619,-1
635,2019-03-15,1303.5,1,7.9500000000000455,0.613638995021423,2019,3,15,1300.897619047619,1
636,2019-03-18,1305.6,1,2.099999999999909,0.1611047180667364,2019,3,18,1300.897619047619,1
637,2019-03-19,1307.7,1,2.1000000000001364,0.1608455882353046,2019,3,19,1300.897619047619,1
638,2019-03-20,1303.7,-1,-4.0,-0.30588055364380207,2019,3,20,1300.897619047619,1
639,2019-03-21,1309.6,1,5.899999999999864,0.45255810385823914,2019,3,21,1300.897619047619,1
640,2019-03-22,1311.3,1,1.7000000000000455,0.12981062919975914,2019,3,22,1300.897619047619,1
641,2019-03-25,1319.55,1,8.25,0.6291466483642187,2019,3,25,1300.897619047619,1
642,2019-03-26,1316.3,-1,-3.25,-0.24629608578682127,2019,3,26,1300.897619047619,1
643,2019-03-27,1309.7,-1,-6.599999999999909,-0.5014054546835759,2019,3,27,1300.897619047619,1
644,2019-03-28,1295.15,-1,-14.549999999999955,-1.110941436970295,2019,3,28,1300.897619047619,-1
645,2019-03-29,1295.4,1,0.25,0.01930278346137513,2019,3,29,1300.897619047619,-1
646,2019-04-01,1293.5,-1,-1.900000000000091,-0.14667284236529957,2019,4,1,1286.4450000000002,1
647,2019-04-02,1290.3,-1,-3.2000000000000455,-0.24739080015462275,2019,4,2,1286.4450000000002,1
648,2019-04-03,1290.45,1,0.15000000000009095,0.011625203441067267,2019,4,3,1286.4450000000002,1
649,2019-04-04,1283.15,-1,-7.2999999999999545,-0.5656941377038982,2019,4,4,1286.4450000000002,-1
650,2019-04-05,1288.45,1,5.2999999999999545,0.4130460195612325,2019,4,5,1286.4450000000002,1
651,2019-04-08,1300.0,1,11.549999999999955,0.896425938142726,2019,4,8,1286.4450000000002,1
652,2019-04-09,1303.0,1,3.0,0.23076923076923078,2019,4,9,1286.4450000000002,1
653,2019-04-10,1305.45,1,2.4500000000000455,0.18802762854950464,2019,4,10,1286.4450000000002,1
654,2019-04-11,1298.8,-1,-6.650000000000091,-0.5094028878930706,2019,4,11,1286.4450000000002,1
655,2019-04-12,1294.3,-1,-4.5,-0.3464736680012319,2019,4,12,1286.4450000000002,1
656,2019-04-15,1285.65,-1,-8.649999999999864,-0.6683149192613663,2019,4,15,1286.4450000000002,-1
657,2019-04-16,1276.35,-1,-9.300000000000182,-0.7233695018084378,2019,4,16,1286.4450000000002,-1
658,2019-04-17,1275.85,-1,-0.5,-0.039174207701649234,2019,4,17,1286.4450000000002,-1
659,2019-04-18,1275.7,-1,-0.14999999999986358,-0.011756867970362,2019,4,18,1286.4450000000002,-1
660,2019-04-23,1269.5,-1,-6.2000000000000455,-0.48600768205691347,2019,4,23,1286.4450000000002,-1
661,2019-04-24,1271.65,1,2.150000000000091,0.1693580149665294,2019,4,24,1286.4450000000002,-1
662,2019-04-25,1280.8,1,9.149999999999864,0.719537608618713,2019,4,25,1286.4450000000002,-1
663,2019-04-26,1284.2,1,3.400000000000091,0.2654590880699634,2019,4,26,1286.4450000000002,-1
664,2019-04-29,1279.5,-1,-4.7000000000000455,-0.36598660644759734,2019,4,29,1286.4450000000002,-1
665,2019-04-30,1282.3,1,2.7999999999999545,0.21883548261039115,2019,4,30,1286.4450000000002,-1
666,2019-05-01,1283.8,1,1.5,0.11697730640255792,2019,5,1,1283.9476190476191,-1
667,2019-05-02,1270.95,-1,-12.849999999999909,-1.0009347250350453,2019,5,2,1283.9476190476191,-1
668,2019-05-03,1278.55,1,7.599999999999909,0.5979778905543026,2019,5,3,1283.9476190476191,-1
669,2019-05-07,1281.2,1,2.650000000000091,0.20726604356498304,2019,5,7,1283.9476190476191,-1
670,2019-05-08,1285.2,1,4.0,0.3122073056509522,2019,5,8,1283.9476190476191,1
671,2019-05-09,1286.1,1,0.8999999999998636,0.07002801120447118,2019,5,9,1283.9476190476191,1
672,2019-05-10,1287.1,1,1.0,0.07775445144234508,2019,5,10,1283.9476190476191,1
673,2019-05-13,1295.6,1,8.5,0.6603993473700567,2019,5,13,1283.9476190476191,1
674,2019-05-14,1298.4,1,2.800000000000182,0.21611608521149905,2019,5,14,1283.9476190476191,1
675,2019-05-15,1299.1,1,0.6999999999998181,0.053912507701772805,2019,5,15,1283.9476190476191,1
676,2019-05-16,1291.7,-1,-7.399999999999864,-0.5696251250865879,2019,5,16,1283.9476190476191,1
677,2019-05-17,1280.8,-1,-10.900000000000091,-0.8438491909886267,2019,5,17,1283.9476190476191,-1
678,2019-05-20,1276.85,-1,-3.9500000000000455,-0.30840099937539395,2019,5,20,1283.9476190476191,-1
679,2019-05-21,1271.15,-1,-5.699999999999818,-0.446411089791269,2019,5,21,1283.9476190476191,-1
680,2019-05-22,1273.8,1,2.6499999999998636,0.20847264288241857,2019,5,22,1283.9476190476191,-1
681,2019-05-23,1283.65,1,9.850000000000136,0.7732768095462503,2019,5,23,1283.9476190476191,-1
682,2019-05-24,1282.5,-1,-1.150000000000091,-0.08958828341059408,2019,5,24,1283.9476190476191,-1
683,2019-05-28,1278.3,-1,-4.2000000000000455,-0.3274853801169626,2019,5,28,1283.9476190476191,-1
684,2019-05-29,1281.65,1,3.3500000000001364,0.2620668074786933,2019,5,29,1283.9476190476191,-1
685,2019-05-30,1280.95,-1,-0.7000000000000455,-0.05461709515078574,2019,5,30,1283.9476190476191,-1
686,2019-05-31,1295.55,1,14.599999999999909,1.1397790702213129,2019,5,31,1283.9476190476191,1
687,2019-06-03,1317.1,1,21.549999999999955,1.663386206630385,2019,6,3,1359.0425,-1
688,2019-06-04,1324.25,1,7.150000000000091,0.5428593121251303,2019,6,4,1359.0425,-1
689,2019-06-05,1335.05,1,10.799999999999955,0.8155559750802307,2019,6,5,1359.0425,-1
690,2019-06-06,1335.5,1,0.4500000000000455,0.03370660274896412,2019,6,6,1359.0425,-1
691,2019-06-07,1340.65,1,5.150000000000091,0.38562336203669717,2019,6,7,1359.0425,-1
692,2019-06-10,1328.6,-1,-12.050000000000182,-0.8988177376645793,2019,6,10,1359.0425,-1
693,2019-06-11,1324.3,-1,-4.2999999999999545,-0.32364895378593667,2019,6,11,1359.0425,-1
694,2019-06-12,1332.35,1,8.049999999999955,0.6078683077852416,2019,6,12,1359.0425,-1
695,2019-06-13,1335.9,1,3.550000000000182,0.2664465042969326,2019,6,13,1359.0425,-1
696,2019-06-14,1351.25,1,15.349999999999909,1.1490381016543085,2019,6,14,1359.0425,-1
697,2019-06-17,1341.3,-1,-9.950000000000045,-0.7363552266420015,2019,6,17,1359.0425,-1
698,2019-06-18,1341.35,1,0.049999999999954525,0.0037277268321743474,2019,6,18,1359.0425,-1
699,2019-06-19,1344.05,1,2.7000000000000455,0.20128974540575134,2019,6,19,1359.0425,-1
700,2019-06-20,1379.5,1,35.450000000000045,2.6375506863583977,2019,6,20,1359.0425,1
701,2019-06-21,1397.15,1,17.65000000000009,1.2794490757520907,2019,6,21,1359.0425,1
702,2019-06-24,1405.7,1,8.549999999999955,0.6119600615538743,2019,6,24,1359.0425,1
703,2019-06-25,1431.4,1,25.700000000000045,1.828270612506228,2019,6,25,1359.0425,1
704,2019-06-26,1403.95,-1,-27.450000000000045,-1.917702948162641,2019,6,26,1359.0425,1
705,2019-06-27,1402.5,-1,-1.4500000000000455,-0.10328003134015068,2019,6,27,1359.0425,1
706,2019-06-28,1409.0,1,6.5,0.4634581105169341,2019,6,28,1359.0425,1
707,2019-07-01,1390.1,-1,-18.90000000000009,-1.3413768630234273,2019,7,1,1412.9782608695652,-1
708,2019-07-02,1391.05,1,0.9500000000000455,0.06834040716495543,2019,7,2,1412.9782608695652,-1
709,2019-07-03,1413.5,1,22.450000000000045,1.6138887890442506,2019,7,3,1412.9782608695652,1
710,2019-07-04,1414.9,1,1.400000000000091,0.09904492394765413,2019,7,4,1412.9782608695652,1
711,2019-07-05,1388.65,-1,-26.25,-1.8552547883242632,2019,7,5,1412.9782608695652,-1
712,2019-07-08,1400.1,1,11.449999999999818,0.8245418211932322,2019,7,8,1412.9782608695652,-1
713,2019-07-09,1391.55,-1,-8.549999999999955,-0.6106706663809696,2019,7,9,1412.9782608695652,-1
714,2019-07-10,1408.3,1,16.75,1.2036937228270634,2019,7,10,1412.9782608695652,-1
715,2019-07-11,1413.75,1,5.4500000000000455,0.38699140808066784,2019,7,11,1412.9782608695652,1
716,2019-07-12,1407.6,-1,-6.150000000000091,-0.4350132625994759,2019,7,12,1412.9782608695652,-1
717,2019-07-15,1412.4,1,4.800000000000182,0.34100596760444607,2019,7,15,1412.9782608695652,-1
718,2019-07-16,1409.85,-1,-2.550000000000182,-0.18054375531012332,2019,7,16,1412.9782608695652,-1
719,2019-07-17,1410.35,1,0.5,0.03546476575522219,2019,7,17,1412.9782608695652,-1
720,2019-07-18,1417.45,1,7.100000000000136,0.5034211365973082,2019,7,18,1412.9782608695652,1
721,2019-07-19,1439.7,1,22.25,1.5697202723200112,2019,7,19,1412.9782608695652,1
722,2019-07-22,1427.75,-1,-11.950000000000045,-0.8300340348683785,2019,7,22,1412.9782608695652,1
723,2019-07-23,1425.55,-1,-2.2000000000000455,-0.15408860094554688,2019,7,23,1412.9782608695652,1
724,2019-07-24,1426.95,1,1.400000000000091,0.09820770930518684,2019,7,24,1412.9782608695652,1
725,2019-07-25,1416.1,-1,-10.850000000000136,-0.7603630120186506,2019,7,25,1412.9782608695652,1
726,2019-07-26,1420.4,1,4.300000000000182,0.3036508721135642,2019,7,26,1412.9782608695652,1
727,2019-07-29,1419.05,-1,-1.3500000000001364,-0.09504364967615715,2019,7,29,1412.9782608695652,1
728,2019-07-30,1425.9,1,6.850000000000136,0.4827173108770048,2019,7,30,1412.9782608695652,1
729,2019-07-31,1427.55,1,1.6499999999998636,0.11571638964863339,2019,7,31,1412.9782608695652,1
730,2019-08-01,1406.8,-1,-20.75,-1.4535392805856189,2019,8,1,1498.797619047619,-1
731,2019-08-02,1441.75,1,34.950000000000045,2.484361671879446,2019,8,2,1498.797619047619,-1
732,2019-08-05,1465.25,1,23.5,1.6299635859198889,2019,8,5,1498.797619047619,-1
733,2019-08-06,1465.25,0,0.0,0.0,2019,8,6,1498.797619047619,-1
734,2019-08-07,1506.05,1,40.799999999999955,2.7845077631803417,2019,8,7,1498.797619047619,1
735,2019-08-08,1495.75,-1,-10.299999999999955,-0.6839082367783244,2019,8,8,1498.797619047619,-1
736,2019-08-09,1497.7,1,1.9500000000000455,0.1303693799097473,2019,8,9,1498.797619047619,-1
737,2019-08-12,1504.7,1,7.0,0.46738332109234154,2019,8,12,1498.797619047619,1
738,2019-08-13,1498.4,-1,-6.2999999999999545,-0.4186881105868249,2019,8,13,1498.797619047619,-1
739,2019-08-14,1513.25,1,14.849999999999909,0.9910571276027702,2019,8,14,1498.797619047619,1
740,2019-08-15,1515.65,1,2.400000000000091,0.15859904179746181,2019,8,15,1498.797619047619,1
741,2019-08-16,1515.25,-1,-0.40000000000009095,-0.02639131725662857,2019,8,16,1498.797619047619,1
742,2019-08-19,1496.6,-1,-18.65000000000009,-1.2308199967002205,2019,8,19,1498.797619047619,-1
743,2019-08-20,1504.55,1,7.9500000000000455,0.5312040625417643,2019,8,20,1498.797619047619,1
744,2019-08-21,1503.25,-1,-1.2999999999999545,-0.08640457279584957,2019,8,21,1498.797619047619,1
745,2019-08-22,1502.05,-1,-1.2000000000000455,-0.07982704141028076,2019,8,22,1498.797619047619,1
746,2019-08-23,1503.8,1,1.75,0.1165074398322293,2019,8,23,1498.797619047619,1
747,2019-08-27,1532.95,1,29.15000000000009,1.9384226625881165,2019,8,27,1498.797619047619,1
748,2019-08-28,1537.15,1,4.2000000000000455,0.2739815388629796,2019,8,28,1498.797619047619,1
749,2019-08-29,1540.2,1,3.0499999999999545,0.1984191523273561,2019,8,29,1498.797619047619,1
750,2019-08-30,1528.4,-1,-11.799999999999955,-0.7661342682768443,2019,8,30,1498.797619047619,1
751,2019-09-02,1525.95,-1,-2.4500000000000455,-0.16029835121696187,2019,9,2,1511.3142857142857,1
752,2019-09-03,1537.85,1,11.899999999999864,0.7798420655984707,2019,9,3,1511.3142857142857,1
753,2019-09-04,1546.1,1,8.25,0.5364632441395455,2019,9,4,1511.3142857142857,1
754,2019-09-05,1529.1,-1,-17.0,-1.099540780027165,2019,9,5,1511.3142857142857,1
755,2019-09-06,1523.7,-1,-5.399999999999864,-0.3531489111241818,2019,9,6,1511.3142857142857,1
756,2019-09-09,1509.2,-1,-14.5,-0.9516308984708276,2019,9,9,1511.3142857142857,-1
757,2019-09-10,1498.25,-1,-10.950000000000045,-0.7255499602438408,2019,9,10,1511.3142857142857,-1
758,2019-09-11,1490.65,-1,-7.599999999999909,-0.507258468212909,2019,9,11,1511.3142857142857,-1
759,2019-09-12,1515.2,1,24.549999999999955,1.6469325462046727,2019,9,12,1511.3142857142857,1
760,2019-09-13,1503.1,-1,-12.100000000000136,-0.7985744456177493,2019,9,13,1511.3142857142857,-1
761,2019-09-16,1497.2,-1,-5.899999999999864,-0.39252212095002753,2019,9,16,1511.3142857142857,-1
762,2019-09-17,1502.1,1,4.899999999999864,0.3272775848249975,2019,9,17,1511.3142857142857,-1
763,2019-09-18,1503.5,1,1.400000000000091,0.09320284934425745,2019,9,18,1511.3142857142857,-1
764,2019-09-19,1500.7,-1,-2.7999999999999545,-0.18623212504156664,2019,9,19,1511.3142857142857,-1
765,2019-09-20,1501.9,1,1.2000000000000455,0.07996268408076534,2019,9,20,1511.3142857142857,-1
766,2019-09-23,1522.1,1,20.199999999999818,1.3449630468073652,2019,9,23,1511.3142857142857,1
767,2019-09-24,1520.65,-1,-1.449999999999818,-0.09526312331645873,2019,9,24,1511.3142857142857,1
768,2019-09-25,1528.75,1,8.099999999999909,0.5326669516325195,2019,9,25,1511.3142857142857,1
769,2019-09-26,1506.4,-1,-22.34999999999991,-1.4619787408013023,2019,9,26,1511.3142857142857,-1
770,2019-09-27,1489.9,-1,-16.5,-1.0953266064790228,2019,9,27,1511.3142857142857,-1
771,2019-09-30,1485.3,-1,-4.600000000000136,-0.3087455533928543,2019,9,30,1511.3142857142857,-1
772,2019-10-01,1473.45,-1,-11.849999999999909,-0.7978186225004988,2019,10,1,1494.8,-1
773,2019-10-02,1492.6,1,19.149999999999864,1.2996708405442914,2019,10,2,1494.8,-1
774,2019-10-03,1517.1,1,24.5,1.6414310598954844,2019,10,3,1494.8,1
775,2019-10-04,1499.15,-1,-17.949999999999818,-1.183178432535747,2019,10,4,1494.8,1
776,2019-10-07,1501.25,1,2.099999999999909,0.14007937831437206,2019,10,7,1494.8,1
777,2019-10-08,1505.85,1,4.599999999999909,0.30641132389674663,2019,10,8,1494.8,1
778,2019-10-09,1507.25,1,1.400000000000091,0.0929707474184076,2019,10,9,1494.8,1
779,2019-10-10,1494.8,-1,-12.450000000000045,-0.8260076297893545,2019,10,10,1494.8,0
780,2019-10-11,1479.15,-1,-15.649999999999864,-1.0469628043885377,2019,10,11,1494.8,-1
781,2019-10-14,1490.6,1,11.449999999999818,0.7740932292194718,2019,10,14,1494.8,-1
782,2019-10-15,1487.8,-1,-2.7999999999999545,-0.18784382128001842,2019,10,15,1494.8,-1
783,2019-10-16,1485.1,-1,-2.7000000000000455,-0.1814760048393632,2019,10,16,1494.8,-1
784,2019-10-17,1492.65,1,7.550000000000182,0.5083832738536248,2019,10,17,1494.8,-1
785,2019-10-18,1490.0,-1,-2.650000000000091,-0.17753659598700905,2019,10,18,1494.8,-1
786,2019-10-21,1491.65,1,1.650000000000091,0.11073825503356315,2019,10,21,1494.8,-1
787,2019-10-22,1485.35,-1,-6.300000000000182,-0.42235108772166274,2019,10,22,1494.8,-1
788,2019-10-23,1494.45,1,9.100000000000136,0.6126502171205532,2019,10,23,1494.8,-1
789,2019-10-24,1496.55,1,2.099999999999909,0.14051992371774963,2019,10,24,1494.8,1
790,2019-10-25,1513.45,1,16.90000000000009,1.1292639738064274,2019,10,25,1494.8,1
791,2019-10-28,1492.4,-1,-21.049999999999955,-1.3908619379563218,2019,10,28,1494.8,-1
792,2019-10-29,1486.75,-1,-5.650000000000091,-0.37858482980434804,2019,10,29,1494.8,-1
793,2019-10-30,1492.1,1,5.349999999999909,0.3598453001513307,2019,10,30,1494.8,-1
794,2019-10-31,1510.95,1,18.850000000000136,1.263320152804781,2019,10,31,1494.8,1
795,2019-11-01,1508.8,-1,-2.150000000000091,-0.1422945828783276,2019,11,1,1470.0166666666669,1
796,2019-11-04,1509.45,1,0.650000000000091,0.04308059384942278,2019,11,4,1470.0166666666669,1
797,2019-11-05,1488.95,-1,-20.5,-1.3581105700751928,2019,11,5,1470.0166666666669,1
798,2019-11-06,1486.05,-1,-2.900000000000091,-0.1947681251888976,2019,11,6,1470.0166666666669,1
799,2019-11-07,1484.25,-1,-1.7999999999999545,-0.12112647622892599,2019,11,7,1470.0166666666669,1
800,2019-11-08,1464.15,-1,-20.09999999999991,-1.3542193026781142,2019,11,8,1470.0166666666669,-1
801,2019-11-11,1458.7,-1,-5.4500000000000455,-0.37222962128197556,2019,11,11,1470.0166666666669,-1
802,2019-11-12,1452.05,-1,-6.650000000000091,-0.4558853773908337,2019,11,12,1470.0166666666669,-1
803,2019-11-13,1462.9,1,10.850000000000136,0.7472194483661124,2019,11,13,1470.0166666666669,-1
804,2019-11-14,1466.65,1,3.75,0.2563401462847768,2019,11,14,1470.0166666666669,-1
805,2019-11-15,1466.9,1,0.25,0.017045648246002795,2019,11,15,1470.0166666666669,-1
806,2019-11-18,1467.65,1,0.75,0.051128229599836386,2019,11,18,1470.0166666666669,-1
807,2019-11-19,1468.45,1,0.7999999999999545,0.05450890879977886,2019,11,19,1470.0166666666669,-1
