,Date,Value,roi,roi_Value,roi_Value_percent,Date_year,Date_month,Date_day,month_mean_Value,month_roi
536,2018-03-01,11009.38167,1,639.2166699999998,6.163997101299736,2018,3,1,9071.02506448387,1
537,2018-03-02,10931.12,-1,-78.26166999999987,-0.7108634467025419,2018,3,2,9071.02506448387,1
538,2018-03-03,11326.94833,1,395.82832999999846,3.6211141218831964,2018,3,3,9071.02506448387,1
539,2018-03-04,11430.18167,1,103.23334000000068,0.9113958763860688,2018,3,4,9071.02506448387,1
540,2018-03-05,11516.83,1,86.64832999999999,0.7580660789269851,2018,3,5,9071.02506448387,1
541,2018-03-06,10763.19833,-1,-753.6316700000007,-6.543742245044866,2018,3,6,9071.02506448387,1
542,2018-03-07,10118.058,-1,-645.1403299999984,-5.9939463179993115,2018,3,7,9071.02506448387,1
543,2018-03-08,9920.46,-1,-197.59800000000178,-1.9529241678591065,2018,3,8,9071.02506448387,1
544,2018-03-09,9089.278333,-1,-831.1816669999989,-8.378458932347884,2018,3,9,9071.02506448387,1
545,2018-03-10,8746.002,-1,-343.2763329999998,-3.7767171432486903,2018,3,10,9071.02506448387,-1
546,2018-03-11,8777.37,1,31.368000000000393,0.3586553033031595,2018,3,11,9071.02506448387,-1
547,2018-03-12,9182.843333,1,405.4733329999999,4.619531055430042,2018,3,12,9071.02506448387,1
548,2018-03-13,9154.7,-1,-28.143332999999984,-0.3064773292914893,2018,3,13,9071.02506448387,1
549,2018-03-14,9153.54,-1,-1.1599999999998545,-0.012671086982641206,2018,3,14,9071.02506448387,1
550,2018-03-15,8358.121667,-1,-795.4183330000014,-8.689734605409507,2018,3,15,9071.02506448387,-1
551,2018-03-16,8530.402,1,172.2803330000006,2.0612326532671497,2018,3,16,9071.02506448387,-1
552,2018-03-17,8297.89,-1,-232.51200000000063,-2.7256863158383466,2018,3,17,9071.02506448387,-1
553,2018-03-18,8171.415,-1,-126.47499999999945,-1.5241826536625511,2018,3,18,9071.02506448387,-1
554,2018-03-19,8412.033333,1,240.61833299999944,2.944634839865549,2018,3,19,9071.02506448387,-1
555,2018-03-20,8605.64,1,193.60666700000002,2.3015442204739065,2018,3,20,9071.02506448387,-1
556,2018-03-21,8947.753333,1,342.11333300000115,3.9754548528639493,2018,3,21,9071.02506448387,-1
557,2018-03-22,8690.408333,-1,-257.34500000000116,-2.8760850955836372,2018,3,22,9071.02506448387,-1
558,2018-03-23,8725.37,1,34.9616670000014,0.4023017752484865,2018,3,23,9071.02506448387,-1
559,2018-03-24,8662.378333,-1,-62.991667000000234,-0.7219369149961575,2018,3,24,9071.02506448387,-1
560,2018-03-25,8617.296667,-1,-45.08166600000004,-0.5204305823062235,2018,3,25,9071.02506448387,-1
561,2018-03-26,8457.96,-1,-159.3366670000014,-1.8490330918997173,2018,3,26,9071.02506448387,-1
562,2018-03-27,7876.195,-1,-581.7649999999994,-6.878313446741288,2018,3,27,9071.02506448387,-1
563,2018-03-28,7960.38,1,84.1850000000004,1.0688536787116165,2018,3,28,9071.02506448387,-1
564,2018-03-29,7950.61,-1,-9.770000000000437,-0.12273283436218417,2018,3,29,9071.02506448387,-1
565,2018-03-30,6882.531667,-1,-1068.0783329999995,-13.433916806383403,2018,3,30,9071.02506448387,-1
566,2018-03-31,6935.48,1,52.948332999999366,0.7693147748796165,2018,3,31,9071.02506448387,-1
567,2018-04-01,6937.56,1,2.0800000000008367,0.029990714413434066,2018,4,1,8053.437746766666,-1
568,2018-04-02,7035.848333,1,98.28833299999951,1.4167565109346731,2018,4,2,8053.437746766666,-1
569,2018-04-03,7410.435,1,374.5866670000005,5.323973020326339,2018,4,3,8053.437746766666,-1
570,2018-04-04,7426.48,1,16.044999999999163,0.21651900327037701,2018,4,4,8053.437746766666,-1
571,2018-04-05,6826.51,-1,-599.9699999999993,-8.078793721924779,2018,4,5,8053.437746766666,-1
572,2018-04-06,6603.876667,-1,-222.63333299999977,-3.261305308276114,2018,4,6,8053.437746766666,-1
573,2018-04-07,6634.68,1,30.80333299999984,0.46644319016322777,2018,4,7,8053.437746766666,-1
574,2018-04-08,7017.656667,1,382.9766669999999,5.772345719763424,2018,4,8,8053.437746766666,-1
575,2018-04-09,6699.273333,-1,-318.3833340000001,-4.536889578784519,2018,4,9,8053.437746766666,-1
576,2018-04-10,6784.41,1,85.13666699999976,1.2708343542369651,2018,4,10,8053.437746766666,-1
577,2018-04-11,6926.266667,1,141.85666700000002,2.0909212002222746,2018,4,11,8053.437746766666,-1
578,2018-04-12,7847.845,1,921.5783330000004,13.305556619568723,2018,4,12,8053.437746766666,-1
579,2018-04-13,7941.46,1,93.61499999999978,1.1928752415471988,2018,4,13,8053.437746766666,-1
580,2018-04-14,8036.511051,1,95.05105100000037,1.196896427105348,2018,4,14,8053.437746766666,-1
581,2018-04-15,8340.748333,1,304.23728199999914,3.785688591346393,2018,4,15,8053.437746766666,1
582,2018-04-16,8368.1,1,27.351667000000816,0.3279282134887646,2018,4,16,8053.437746766666,1
583,2018-04-17,7895.416926,-1,-472.6830740000005,-5.64863080030115,2018,4,17,8053.437746766666,-1
584,2018-04-18,8164.937426,1,269.52050000000054,3.4136322695316594,2018,4,18,8053.437746766666,1
585,2018-04-19,8175.96,1,11.022573999999622,0.1349988790471304,2018,4,19,8053.437746766666,1
586,2018-04-20,8852.718333,1,676.7583330000007,8.277417367501807,2018,4,20,8053.437746766666,1
587,2018-04-21,8807.205,-1,-45.513333000000785,-0.5141170348811637,2018,4,21,8053.437746766666,1
588,2018-04-22,8930.6,1,123.39500000000044,1.4010687840239944,2018,4,22,8053.437746766666,1
589,2018-04-23,8933.861667,1,3.2616669999988517,0.036522372516951285,2018,4,23,8053.437746766666,1
590,2018-04-24,9555.542,1,621.6803330000002,6.958696655180706,2018,4,24,8053.437746766666,1
591,2018-04-25,9658.11,1,102.56800000000112,1.0733875692242378,2018,4,25,8053.437746766666,1
592,2018-04-26,9258.398333,-1,-399.7116670000014,-4.138611664186899,2018,4,26,8053.437746766666,1
593,2018-04-27,9010.32,-1,-248.07833299999947,-2.6794951359541974,2018,4,27,8053.437746766666,1
594,2018-04-28,8928.55,-1,-81.77000000000044,-0.9075149384261652,2018,4,28,8053.437746766666,1
595,2018-04-29,9334.281667,1,405.731667,4.544205576493384,2018,4,29,8053.437746766666,1
596,2018-04-30,9259.57,-1,-74.71166699999958,-0.8004008199595246,2018,4,30,8053.437746766666,1
597,2018-05-01,9239.55,-1,-20.020000000000437,-0.21620874403455492,2018,5,1,8473.727724645161,1
598,2018-05-02,9221.426,-1,-18.123999999999796,-0.19615673923513371,2018,5,2,8473.727724645161,1
599,2018-05-03,9639.268333,1,417.8423330000005,4.531211691120229,2018,5,3,8473.727724645161,1
600,2018-05-04,9753.35,1,114.08166700000038,1.1835096094320998,2018,5,4,8473.727724645161,1
601,2018-05-05,9803.306667,1,49.95666700000038,0.5122000850989699,2018,5,5,8473.727724645161,1
602,2018-05-06,9630.136277,-1,-173.17039000000113,-1.7664487696067817,2018,5,6,8473.727724645161,1
603,2018-05-07,9631.44,1,1.3037230000009004,0.013537949645786725,2018,5,7,8473.727724645161,1
604,2018-05-08,9228.608333,-1,-402.8316670000004,-4.182465623001342,2018,5,8,8473.727724645161,1
605,2018-05-09,9322.041667,1,93.43333399999938,1.0124314590954846,2018,5,9,8473.727724645161,1
606,2018-05-10,9310.37,-1,-11.671666999998706,-0.1252050507488759,2018,5,10,8473.727724645161,1
607,2018-05-11,8468.788,-1,-841.5820000000003,-9.039189634783583,2018,5,11,8473.727724645161,-1
608,2018-05-12,8484.346667,1,15.558666999999332,0.18371775276461438,2018,5,12,8473.727724645161,1
609,2018-05-13,8463.52,-1,-20.82666699999936,-0.2454716646716595,2018,5,13,8473.727724645161,-1
610,2018-05-14,8652.038333,1,188.51833299999998,2.227422313647277,2018,5,14,8473.727724645161,1
611,2018-05-15,8511.458,-1,-140.58033299999988,-1.62482327966357,2018,5,15,8473.727724645161,1
612,2018-05-16,8471.06,-1,-40.39800000000105,-0.47463078593586483,2018,5,16,8473.727724645161,-1
613,2018-05-17,8106.118333,-1,-364.94166699999914,-4.308099187114708,2018,5,17,8473.727724645161,-1
614,2018-05-18,8240.055,1,133.93666699999994,1.6522910411354828,2018,5,18,8473.727724645161,-1
615,2018-05-19,8239.08,-1,-0.9750000000003638,-0.011832445293148695,2018,5,19,8473.727724645161,-1
616,2018-05-20,8507.406667,1,268.32666699999936,3.2567552081057514,2018,5,20,8473.727724645161,1
617,2018-05-21,8385.556187,-1,-121.85047999999915,-1.4322870031904538,2018,5,21,8473.727724645161,-1
618,2018-05-22,8396.63,1,11.073812999999063,0.13205818139012207,2018,5,22,8473.727724645161,-1
619,2018-05-23,7555.74,-1,-840.8899999999994,-10.014613005455754,2018,5,23,8473.727724645161,-1
620,2018-05-24,7566.193333,1,10.453333000000384,0.13834955940781954,2018,5,24,8473.727724645161,-1
621,2018-05-25,7576.78,1,10.58666699999958,0.13992065143016852,2018,5,25,8473.727724645161,-1
622,2018-05-26,7342.908333,-1,-233.87166699999943,-3.0866894247952223,2018,5,26,8473.727724645161,-1
623,2018-05-27,7361.831667,1,18.923334000000068,0.25770897772148543,2018,5,27,8473.727724645161,-1
624,2018-05-28,7344.56,-1,-17.27166699999998,-0.23461100146342123,2018,5,28,8473.727724645161,-1
625,2018-05-29,7459.876667,1,115.31666700000005,1.5700963298005606,2018,5,29,8473.727724645161,-1
626,2018-05-30,7385.395,-1,-74.48166700000002,-0.9984302733781378,2018,5,30,8473.727724645161,-1
627,2018-05-31,7386.72,1,1.324999999999818,0.01794081426924109,2018,5,31,8473.727724645161,-1
628,2018-06-01,7535.146667,1,148.42666699999972,2.009371778001599,2018,6,1,6788.0340264999995,1
629,2018-06-02,7645.146667,1,110.0,1.4598255994371343,2018,6,2,6788.0340264999995,1
630,2018-06-03,7637.14,-1,-8.006666999999652,-0.10472875601667841,2018,6,3,6788.0340264999995,1
631,2018-06-04,7500.273333,-1,-136.86666700000023,-1.7921193928617285,2018,6,4,6788.0340264999995,1
632,2018-06-05,7615.722142,1,115.44880899999953,1.539261355876769,2018,6,5,6788.0340264999995,1
633,2018-06-06,7619.43,1,3.7078580000006696,0.048686886560004305,2018,6,6,6788.0340264999995,1
634,2018-06-07,7676.271667,1,56.84166699999969,0.7460094390262748,2018,6,7,6788.0340264999995,1
635,2018-06-08,7620.153333,-1,-56.11833399999978,-0.7310623755181875,2018,6,8,6788.0340264999995,1
636,2018-06-09,7615.54,-1,-4.613333000000239,-0.060541209584610844,2018,6,9,6788.0340264999995,1
637,2018-06-10,6776.888333,-1,-838.6516670000001,-11.01237295057212,2018,6,10,6788.0340264999995,-1
638,2018-06-11,6875.678333,1,98.78999999999996,1.4577486767627985,2018,6,11,6788.0340264999995,1
639,2018-06-12,6879.31,1,3.6316670000005615,0.05281903579709772,2018,6,12,6788.0340264999995,1
640,2018-06-13,6315.7,-1,-563.6100000000006,-8.192827478337225,2018,6,13,6788.0340264999995,-1
641,2018-06-14,6647.013333,1,331.31333300000006,5.245868755640705,2018,6,14,6788.0340264999995,-1
642,2018-06-15,6637.41,-1,-9.60333300000002,-0.14447590998987425,2018,6,15,6788.0340264999995,-1
643,2018-06-16,6509.426667,-1,-127.98333300000013,-1.928211953156429,2018,6,16,6788.0340264999995,-1
644,2018-06-17,6464.411667,-1,-45.01499999999942,-0.6915355576276195,2018,6,17,6788.0340264999995,-1
645,2018-06-18,6445.79,-1,-18.621667000000343,-0.28806437397948503,2018,6,18,6788.0340264999995,-1
646,2018-06-19,6737.0,1,291.21000000000004,4.517832569785861,2018,6,19,6788.0340264999995,-1
647,2018-06-20,6714.718333,-1,-22.281667000000198,-0.3307357429122784,2018,6,20,6788.0340264999995,-1
648,2018-06-21,6760.83,1,46.111667000000125,0.6867252610341195,2018,6,21,6788.0340264999995,-1
649,2018-06-22,6332.573333,-1,-428.25666699999965,-6.334380053928284,2018,6,22,6788.0340264999995,-1
650,2018-06-23,6141.605833,-1,-190.96750000000065,-3.0156381925313056,2018,6,23,6788.0340264999995,-1
651,2018-06-24,6170.46,1,28.854167000000416,0.46981469968263945,2018,6,24,6788.0340264999995,-1
652,2018-06-25,6211.4475,1,40.98750000000018,0.6642535564609475,2018,6,25,6788.0340264999995,-1
653,2018-06-26,6218.595,1,7.147500000000036,0.11506979653293434,2018,6,26,6788.0340264999995,-1
654,2018-06-27,6097.46,-1,-121.13500000000022,-1.9479480493584194,2018,6,27,6788.0340264999995,-1
655,2018-06-28,6107.896154,1,10.436153999999988,0.1711557599393844,2018,6,28,6788.0340264999995,-1
656,2018-06-29,5908.7025,-1,-199.1936539999997,-3.2612482101476097,2018,6,29,6788.0340264999995,-1
657,2018-06-30,6223.28,1,314.5774999999994,5.323969179358741,2018,6,30,6788.0340264999995,-1
658,2018-07-01,6374.754167,1,151.4741670000003,2.43399247663612,2018,7,1,7094.938306548388,-1
659,2018-07-02,6466.069167,1,91.3149999999996,1.4324473949553576,2018,7,2,7094.938306548388,-1
660,2018-07-03,6626.44,1,160.37083299999995,2.480190496854918,2018,7,3,7094.938306548388,-1
661,2018-07-04,6593.289167,-1,-33.15083299999969,-0.5002811917107782,2018,7,4,7094.938306548388,-1
662,2018-07-05,6603.376667,1,10.087500000000546,0.1529964748169909,2018,7,5,7094.938306548388,-1
663,2018-07-06,6555.51,-1,-47.866667000000234,-0.7248816690892582,2018,7,6,7094.938306548388,-1
664,2018-07-07,6594.281667,1,38.77166699999998,0.5914363184557719,2018,7,7,7094.938306548388,-1
665,2018-07-08,6753.559167,1,159.27750000000015,2.415388180900404,2018,7,8,7094.938306548388,-1
666,2018-07-09,6724.04,-1,-29.51916700000038,-0.4370905217539257,2018,7,9,7094.938306548388,-1
667,2018-07-10,6510.791667,-1,-213.24833299999955,-3.171431654184085,2018,7,10,7094.938306548388,-1
668,2018-07-11,6377.363333,-1,-133.42833400000018,-2.049341168083795,2018,7,11,7094.938306548388,-1
669,2018-07-12,6403.18,1,25.816667000000052,0.4048172520830099,2018,7,12,7094.938306548388,-1
670,2018-07-13,6244.3575,-1,-158.82250000000022,-2.480369129088987,2018,7,13,7094.938306548388,-1
671,2018-07-14,6241.0,-1,-3.3575000000000728,-0.05376854223993538,2018,7,14,7094.938306548388,-1
672,2018-07-15,6248.84,1,7.8400000000001455,0.12562089408748833,2018,7,15,7094.938306548388,-1
673,2018-07-16,6514.390833,1,265.55083300000024,4.249602054141252,2018,7,16,7094.938306548388,-1
674,2018-07-17,6869.910833,1,355.5199999999995,5.45745579462379,2018,7,17,7094.938306548388,-1
675,2018-07-18,7321.62,1,451.709167,6.575182385631409,2018,7,18,7094.938306548388,1
676,2018-07-19,7396.401667,1,74.7816670000002,1.0213814292465355,2018,7,19,7094.938306548388,1
677,2018-07-20,7428.045,1,31.643332999999984,0.4278206406931737,2018,7,20,7094.938306548388,1
678,2018-07-21,7334.99,-1,-93.05500000000029,-1.252752238307661,2018,7,21,7094.938306548388,1
679,2018-07-22,7451.289167,1,116.29916700000012,1.5855395440211935,2018,7,22,7094.938306548388,1
680,2018-07-23,7689.884167,1,238.59500000000025,3.202063356454896,2018,7,23,7094.938306548388,1
681,2018-07-24,7715.1,1,25.215833000000202,0.32790913949276657,2018,7,24,7094.938306548388,1
682,2018-07-25,8251.165,1,536.0650000000005,6.9482573135798695,2018,7,25,7094.938306548388,1
683,2018-07-26,8187.324167,-1,-63.84083300000111,-0.7737190202838158,2018,7,26,7094.938306548388,1
684,2018-07-27,7939.81,-1,-247.51416699999936,-3.023138719700817,2018,7,27,7094.938306548388,1
685,2018-07-28,8182.251667,1,242.44166700000005,3.05349456725035,2018,7,28,7094.938306548388,1
686,2018-07-29,8206.341667,1,24.090000000000146,0.294417734633585,2018,7,29,7094.938306548388,1
687,2018-07-30,8220.91,1,14.568332999999257,0.177525304102102,2018,7,30,7094.938306548388,1
688,2018-07-31,7916.800833,-1,-304.1091669999996,-3.699215378832752,2018,7,31,7094.938306548388,1
689,2018-08-01,7570.869167,-1,-345.9316660000004,-4.369589096621403,2018,8,1,6702.0778783548385,1
690,2018-08-02,7607.7,1,36.830832999999984,0.48648090711352776,2018,8,2,6702.0778783548385,1
691,2018-08-03,7394.499167,-1,-213.20083299999988,-2.802434809469352,2018,8,3,6702.0778783548385,1
692,2018-08-04,7247.769167,-1,-146.72999999999956,-1.9843128883538568,2018,8,4,6702.0778783548385,1
693,2018-08-05,7011.28,-1,-236.48916700000063,-3.2629235500043983,2018,8,5,6702.0778783548385,1
694,2018-08-06,6988.079167,-1,-23.200832999999875,-0.3309072380506823,2018,8,6,6702.0778783548385,1
695,2018-08-07,6993.513333,1,5.434166000000005,0.07776337202448876,2018,8,7,6702.0778783548385,1
696,2018-08-08,6718.23,-1,-275.2833330000003,-3.9362666501403853,2018,8,8,6702.0778783548385,1
697,2018-08-09,6396.7725,-1,-321.4574999999995,-4.784854046378281,2018,8,9,6702.0778783548385,-1
698,2018-08-10,6396.494667,-1,-0.2778330000001006,-0.004343330953228375,2018,8,10,6702.0778783548385,-1
699,2018-08-11,6138.96,-1,-257.5346669999999,-4.026184346383352,2018,8,11,6702.0778783548385,-1
700,2018-08-12,6311.131667,1,172.17166699999962,2.8045738529001594,2018,8,12,6702.0778783548385,-1
701,2018-08-13,6347.07,1,35.93833300000006,0.5694435625217017,2018,8,13,6702.0778783548385,-1
702,2018-08-14,6252.13,-1,-94.9399999999996,-1.4958083020984423,2018,8,14,6702.0778783548385,-1
703,2018-08-15,6362.676923,1,110.54692299999988,1.7681481830991979,2018,8,15,6702.0778783548385,-1
704,2018-08-16,6342.629231,-1,-20.047692000000097,-0.315082664774807,2018,8,16,6702.0778783548385,-1
705,2018-08-17,6312.75,-1,-29.87923099999989,-0.47108588428854187,2018,8,17,6702.0778783548385,-1
706,2018-08-18,6436.720833,1,123.97083300000031,1.9638166092432032,2018,8,18,6702.0778783548385,-1
707,2018-08-19,6404.063333,-1,-32.657500000000255,-0.5073623798094624,2018,8,19,6702.0778783548385,-1
708,2018-08-20,6486.58,1,82.51666699999987,1.2885048555780714,2018,8,20,6702.0778783548385,-1
709,2018-08-21,6401.246154,-1,-85.33384599999954,-1.3155444934002132,2018,8,21,6702.0778783548385,-1
710,2018-08-22,6575.229167,1,173.98301300000003,2.7179553607898956,2018,8,22,6702.0778783548385,-1
711,2018-08-23,6354.57,-1,-220.6591670000007,-3.355915990083706,2018,8,23,6702.0778783548385,-1
712,2018-08-24,6543.645714,1,189.07571400000052,2.975428927527756,2018,8,24,6702.0778783548385,-1
713,2018-08-25,6719.429231,1,175.78351699999985,2.686323873309866,2018,8,25,6702.0778783548385,1
714,2018-08-26,6738.27,1,18.840769000000364,0.2803924016801713,2018,8,26,6702.0778783548385,1
715,2018-08-27,6719.266154,-1,-19.00384600000052,-0.28202856222740436,2018,8,27,6702.0778783548385,1
716,2018-08-28,7000.04,1,280.77384600000005,4.178638553152929,2018,8,28,6702.0778783548385,1
717,2018-08-29,7078.19,1,78.14999999999964,1.116422191873184,2018,8,29,6702.0778783548385,1
718,2018-08-30,6932.6625,-1,-145.52749999999924,-2.055998779348947,2018,8,30,6702.0778783548385,1
719,2018-08-31,6981.946154,1,49.28365399999984,0.7108907147867047,2018,8,31,6702.0778783548385,1
720,2018-09-01,7018.78,1,36.83384599999954,0.5275584369681396,2018,9,1,6594.0229116,1
721,2018-09-02,7247.935385,1,229.15538500000002,3.26488912603045,2018,9,2,6594.0229116,1
722,2018-09-03,7260.949231,1,13.01384599999983,0.17955245609574141,2018,9,3,6594.0229116,1
723,2018-09-04,7265.08,1,4.130769000000328,0.05689020634332993,2018,9,4,6594.0229116,1
724,2018-09-05,7113.069231,-1,-152.01076899999953,-2.0923481778590123,2018,9,5,6594.0229116,1
725,2018-09-06,6433.271667,-1,-679.7975640000004,-9.557021616453888,2018,9,6,6594.0229116,-1
726,2018-09-07,6501.19,1,67.91833299999962,1.0557355031094418,2018,9,7,6594.0229116,-1
727,2018-09-08,6366.1075,-1,-135.08249999999953,-2.0778119082813995,2018,9,8,6594.0229116,-1
728,2018-09-09,6286.425833,-1,-79.68166699999983,-1.2516544371894416,2018,9,9,6594.0229116,-1
729,2018-09-10,6240.98,-1,-45.445833000000675,-0.7229200535769794,2018,9,10,6594.0229116,-1
730,2018-09-11,6296.320833,1,55.3408330000002,0.8867330611538606,2018,9,11,6594.0229116,-1
731,2018-09-12,6273.1375,-1,-23.183332999999948,-0.3682044421639457,2018,9,12,6594.0229116,-1
732,2018-09-13,6326.04,1,52.902500000000146,0.843318036628404,2018,9,13,6594.0229116,-1
733,2018-09-14,6499.0625,1,173.02250000000004,2.735083875536671,2018,9,14,6594.0229116,-1
734,2018-09-15,6518.655,1,19.592499999999745,0.30146655767658403,2018,9,15,6594.0229116,-1
735,2018-09-16,6522.39,1,3.735000000000582,0.05729709579661114,2018,9,16,6594.0229116,-1
736,2018-09-17,6400.600833,-1,-121.7891669999999,-1.8672475426952373,2018,9,17,6594.0229116,-1
737,2018-09-18,6296.631667,-1,-103.96916600000077,-1.6243657230421256,2018,9,18,6594.0229116,-1
738,2018-09-19,6342.39,1,45.758333000000675,0.7267112866044778,2018,9,19,6594.0229116,-1
739,2018-09-20,6418.562667,1,76.17266699999982,1.2010088783565787,2018,9,20,6594.0229116,-1
740,2018-09-21,6669.990833,1,251.4281659999997,3.917203571021856,2018,9,21,6594.0229116,1
741,2018-09-22,6756.12,1,86.12916700000005,1.2912936337764236,2018,9,22,6594.0229116,1
742,2018-09-23,6710.445,-1,-45.67500000000018,-0.6760537113017557,2018,9,23,6594.0229116,1
743,2018-09-24,6639.304167,-1,-71.14083299999947,-1.0601507500620224,2018,9,24,6594.0229116,1
744,2018-09-25,6583.45,-1,-55.854167000000416,-0.8412653735254063,2018,9,25,6594.0229116,-1
745,2018-09-26,6468.631667,-1,-114.81833300000017,-1.744045037176559,2018,9,26,6594.0229116,-1
746,2018-09-27,6535.476667,1,66.84500000000025,1.0333715604957516,2018,9,27,6594.0229116,-1
747,2018-09-28,6686.08,1,150.60333300000002,2.304397072679504,2018,9,28,6594.0229116,1
748,2018-09-29,6550.474167,-1,-135.60583299999962,-2.028181430673872,2018,9,29,6594.0229116,-1
749,2018-09-30,6593.135,1,42.66083299999991,0.6512632812891133,2018,9,30,6594.0229116,-1
750,2018-10-01,6611.02,1,17.88500000000022,0.2712670072734779,2018,10,1,6480.488364709678,1
751,2018-10-02,6562.641667,-1,-48.378333000000566,-0.7317831892809364,2018,10,2,6480.488364709678,1
752,2018-10-03,6470.4025,-1,-92.23916699999972,-1.4055188699974426,2018,10,3,6480.488364709678,-1
753,2018-10-04,6483.73,1,13.327499999999418,0.20597636700343475,2018,10,4,6480.488364709678,1
754,2018-10-05,6568.549167,1,84.81916700000056,1.3081847485937965,2018,10,5,6480.488364709678,1
755,2018-10-06,6581.486667,1,12.9375,0.19696130258105138,2018,10,6,6480.488364709678,1
756,2018-10-07,6573.62,-1,-7.866667000000234,-0.11952720408056451,2018,10,7,6480.488364709678,1
757,2018-10-08,6618.567692,1,44.94769199999973,0.6837585987629302,2018,10,8,6480.488364709678,1
758,2018-10-09,6621.711667,1,3.143974999999955,0.047502347128671706,2018,10,9,6480.488364709678,1
759,2018-10-10,6626.85,1,5.1383330000007845,0.07759825945923032,2018,10,10,6480.488364709678,1
760,2018-10-11,6248.635833,-1,-378.2141670000001,-5.707299350370086,2018,10,11,6480.488364709678,-1
761,2018-10-12,6260.530833,1,11.894999999999527,0.19036154959103577,2018,10,12,6480.488364709678,-1
762,2018-10-13,6247.0,-1,-13.530832999999802,-0.21612916477748464,2018,10,13,6480.488364709678,-1
763,2018-10-14,6299.399167,1,52.39916699999958,0.8387892908596059,2018,10,14,6480.488364709678,-1
764,2018-10-15,6452.571667,1,153.17250000000058,2.431541420686742,2018,10,15,6480.488364709678,-1
765,2018-10-16,6599.17,1,146.5983329999999,2.271936532681054,2018,10,16,6480.488364709678,1
766,2018-10-17,6596.276154,-1,-2.8938459999999395,-0.04385166619438413,2018,10,17,6480.488364709678,1
767,2018-10-18,6568.040769,-1,-28.23538499999995,-0.4280503778314062,2018,10,18,6480.488364709678,1
768,2018-10-19,6509.61,-1,-58.43076900000051,-0.8896225077618806,2018,10,19,6480.488364709678,1
769,2018-10-20,6488.825833,-1,-20.784166999999798,-0.3192843657300483,2018,10,20,6480.488364709678,1
770,2018-10-21,6531.601667,1,42.77583400000003,0.6592230258740562,2018,10,21,6480.488364709678,1
771,2018-10-22,6504.78,-1,-26.82166700000016,-0.410644561126758,2018,10,22,6480.488364709678,1
772,2018-10-23,6481.426,-1,-23.35399999999936,-0.3590282838158917,2018,10,23,6480.488364709678,1
773,2018-10-24,6508.31,1,26.884000000000015,0.4147852648475816,2018,10,24,6480.488364709678,1
774,2018-10-25,6489.77,-1,-18.539999999999964,-0.28486657826686135,2018,10,25,6480.488364709678,1
775,2018-10-26,6473.753333,-1,-16.01666700000078,-0.24679868469916158,2018,10,26,6480.488364709678,-1
776,2018-10-27,6465.9175,-1,-7.835833000000093,-0.12104003036471722,2018,10,27,6480.488364709678,-1
777,2018-10-28,6457.21,-1,-8.707499999999527,-0.1346676631738578,2018,10,28,6480.488364709678,-1
778,2018-10-29,6382.668333,-1,-74.54166700000042,-1.1543943436871407,2018,10,29,6480.488364709678,-1
779,2018-10-30,6309.452857,-1,-73.2154759999994,-1.147098238231446,2018,10,30,6480.488364709678,-1
780,2018-10-31,6301.61,-1,-7.842857000000549,-0.12430328235671528,2018,10,31,6480.488364709678,-1
781,2018-11-01,6342.280833,1,40.67083300000013,0.6454038412405739,2018,11,1,5464.569794833334,1
782,2018-11-02,6387.674167,1,45.39333400000032,0.7157257017666395,2018,11,2,5464.569794833334,1
783,2018-11-03,6390.42,1,2.745832999999948,0.04298642867830468,2018,11,3,5464.569794833334,1
784,2018-11-04,6391.873333,1,1.4533329999994749,0.022742370611000134,2018,11,4,5464.569794833334,1
785,2018-11-05,6436.965,1,45.0916670000006,0.705453075348053,2018,11,5,5464.569794833334,1
786,2018-11-06,6437.76,1,0.7950000000000728,0.012350540976998831,2018,11,6,5464.569794833334,1
787,2018-11-07,6538.79,1,101.02999999999975,1.5693346754150472,2018,11,7,5464.569794833334,1
788,2018-11-08,6486.251667,-1,-52.53833299999951,-0.8034870824724377,2018,11,8,5464.569794833334,1
789,2018-11-09,6444.97,-1,-41.2816670000002,-0.6364487398789701,2018,11,9,5464.569794833334,1
790,2018-11-10,6399.033333,-1,-45.93666699999994,-0.7127522238272628,2018,11,10,5464.569794833334,1
791,2018-11-11,6378.268333,-1,-20.765000000000327,-0.3245021383607211,2018,11,11,5464.569794833334,1
792,2018-11-12,6408.53,1,30.26166699999976,0.4744495750269928,2018,11,12,5464.569794833334,1
793,2018-11-13,6372.063333,-1,-36.46666699999969,-0.5690332572368342,2018,11,13,5464.569794833334,1
794,2018-11-14,6176.155,-1,-195.9083330000003,-3.0744881643818447,2018,11,14,5464.569794833334,1
795,2018-11-15,5756.77,-1,-419.3849999999993,-6.790389813727138,2018,11,15,5464.569794833334,1
796,2018-11-16,5596.1925,-1,-160.57750000000033,-2.789367996289591,2018,11,16,5464.569794833334,1
797,2018-11-17,5558.243333,-1,-37.94916699999976,-0.6781247607190024,2018,11,17,5464.569794833334,1
798,2018-11-18,5572.44,1,14.196666999999252,0.2554164355437954,2018,11,18,5464.569794833334,1
799,2018-11-19,5303.9425,-1,-268.4974999999995,-4.81831118863549,2018,11,19,5464.569794833334,-1
800,2018-11-20,4671.97,-1,-631.9724999999999,-11.91514613893344,2018,11,20,5464.569794833334,-1
801,2018-11-21,4491.98,-1,-179.9900000000007,-3.8525504230549577,2018,11,21,5464.569794833334,-1
