,Date,Value,roi_x,roi_Value_x,roi_Value_percent_x,month_mean_Value_x,month_roi_x,USD (PM),roi_y,roi_Value_y,roi_Value_percent_y,month_mean_Value_y,month_roi_y,buy_Value,sale_Value,buy_USD (PM),sale_USD (PM),new_roi_bitcoin,new_roi_gold,have_money,deal_bitcoin,deal_gold,have_bitcoin,have_gold
881,2019-02-09,3661.08,1.0,266.3199999999997,7.845031754822128,3684.3514285714286,-1,1314.85,0.0,0.0,0.0,1320.065,-1.0,3734.3016,3587.8584,1327.9985,1301.7015,125.20319999999992,-26.297000000000025,0.0,-17.01847053031177,0.0,0.0,0
882,2019-02-10,3664.38,1.0,3.300000000000182,0.0901373365236537,3684.3514285714286,-1,1314.85,0.0,0.0,0.0,1320.065,-1.0,3737.6676,3591.0924,1327.9985,1301.7015,-143.20919999999978,-26.297000000000025,61059.86244733154,0.0,0.0,0.0,0
883,2019-02-11,3686.29,1.0,21.90999999999985,0.5979183381636144,3684.3514285714286,1,1306.4,-1.0,-8.449999999999818,-0.6426588584249016,1320.065,-1.0,3760.0158,3612.5642,1319.4640000000002,1293.336,-125.10340000000042,-34.66249999999991,61059.86244733154,0.0,0.0,0.0,0
884,2019-02-12,3629.47,-1.0,-56.82000000000016,-1.5413871399157464,3684.3514285714286,-1,1310.0,1.0,3.599999999999909,0.2755664421310401,1320.065,-1.0,3702.0593999999996,3556.8806,1323.1,1296.9,-203.13520000000017,-22.564000000000078,61059.86244733154,0.0,0.0,0.0,0
885,2019-02-13,3632.42,1.0,2.950000000000273,0.0812790848250646,3684.3514285714286,-1,1312.8,1.0,2.7999999999999545,0.2137404580152637,1320.065,-1.0,3705.0684,3559.7716,1325.9279999999999,1299.672,-142.2877999999996,-23.427999999999884,61059.86244733154,0.0,0.0,0.0,0
886,2019-02-14,3614.5,-1.0,-17.920000000000073,-0.4933350218311779,3684.3514285714286,-1,1311.45,-1.0,-1.349999999999909,-0.1028336380255872,1320.065,-1.0,3686.79,3542.21,1324.5645,1298.3355000000001,-162.85840000000007,-27.592499999999745,61059.86244733154,0.0,0.0,0.0,0
887,2019-02-15,3600.31,-1.0,-14.190000000000056,-0.3925854198367701,3684.3514285714286,-1,1316.55,1.0,5.099999999999909,0.3888825345991009,1320.065,-1.0,3672.3162,3528.3037999999997,1329.7155,1303.3845,-158.48620000000028,-21.180000000000064,61059.86244733154,0.0,0.0,0.0,0
888,2019-02-16,3608.2,1.0,7.889999999999873,0.2191477956064859,3684.3514285714286,-1,1316.55,0.0,0.0,0.0,1320.065,1.0,3680.364,3536.0359999999996,1329.7155,1303.3845,-136.2802000000006,-26.33100000000013,61059.86244733154,0.0,0.0,0.0,0
889,2019-02-17,3619.55,1.0,11.350000000000364,0.3145612770910804,3684.3514285714286,-1,1316.55,0.0,0.0,0.0,1320.065,1.0,3691.9410000000003,3547.159,1329.7155,1303.3845,-133.20499999999993,-26.33100000000013,61059.86244733154,0.0,0.0,0.0,0
890,2019-02-18,3670.74,1.0,51.1899999999996,1.41426420411376,3684.3514285714286,-1,1325.5,1.0,8.950000000000045,0.6798070715126692,1320.065,1.0,3744.1548,3597.3251999999998,1338.755,1312.245,-94.61580000000049,-17.47050000000013,0.0,16.308049669135354,0.0,0.0,0
891,2019-02-19,3910.8,1.0,240.0600000000004,6.53982575720428,3684.3514285714286,1,1334.15,1.0,8.650000000000091,0.6525839305922363,1320.065,1.0,3989.016,3832.5840000000003,1347.4915,1320.8085,88.42920000000049,-17.946500000000015,0.0,-16.308049669135354,0.0,0.0,0
892,2019-02-20,3926.53,1.0,15.730000000000018,0.402219494732536,3684.3514285714286,1,1343.75,1.0,9.599999999999907,0.7195592699471505,1320.065,1.0,4005.0606000000002,3847.9994,1357.1875,1330.3125,-141.01659999999993,-17.179000000000087,62501.970233133456,0.0,0.0,0.0,0
893,2019-02-21,3987.18,1.0,60.64999999999964,1.5446208229658154,3684.3514285714286,1,1331.25,-1.0,-12.5,-0.9302325581395348,1320.065,1.0,4066.9236,3907.4363999999996,1344.5625,1317.9375,-97.62420000000066,-39.25,62501.970233133456,0.0,0.0,0.0,0
894,2019-02-22,3944.88,-1.0,-42.29999999999973,-1.060900185093217,3684.3514285714286,1,1329.05,-1.0,-2.200000000000045,-0.1652582159624447,1320.065,1.0,4023.7776000000003,3865.9824,1342.3405,1315.7595,-200.9412000000002,-28.80300000000011,62501.970233133456,0.0,0.0,0.0,0
895,2019-02-23,3983.48,1.0,38.59999999999991,0.9784835026667456,3684.3514285714286,1,1329.05,0.0,0.0,0.0,1320.065,1.0,4063.1496,3903.8104,1342.3405,1315.7595,-119.9672000000005,-26.58100000000013,62501.970233133456,0.0,0.0,0.0,0
896,2019-02-24,4139.6,1.0,156.12000000000037,3.919186239167771,3684.3514285714286,1,1329.05,0.0,0.0,0.0,1320.065,1.0,4222.392000000001,4056.8080000000004,1342.3405,1315.7595,-6.341599999999744,-26.58100000000013,62501.970233133456,0.0,0.0,0.0,0
897,2019-02-25,3766.89,-1.0,-372.7100000000005,-9.00352691081265,3684.3514285714286,1,1331.05,1.0,2.0,0.1504834280124901,1320.065,1.0,3842.2278,3691.5521999999996,1344.3605,1317.7395,-530.8398000000011,-24.601000000000113,62501.970233133456,0.0,0.0,0.0,0
898,2019-02-26,3848.33,1.0,81.44000000000005,2.1619957046794585,3684.3514285714286,1,1325.05,-1.0,-6.0,-0.4507719469591675,1320.065,1.0,3925.2966,3771.3633999999997,1338.3005,1311.7994999999999,-70.86440000000039,-32.56100000000015,62501.970233133456,0.0,0.0,0.0,0
899,2019-02-27,3831.45,-1.0,-16.88000000000011,-0.4386318221150502,3684.3514285714286,1,1322.85,-1.0,-2.200000000000045,-0.1660314705105502,1320.065,1.0,3908.0789999999997,3754.821,1336.0784999999998,1309.6215,-170.4756000000002,-28.679000000000087,62501.970233133456,0.0,0.0,0.0,0
900,2019-02-28,3833.23,1.0,1.7800000000002,0.0464576074332224,3684.3514285714286,1,1319.15,-1.0,-3.699999999999818,-0.2796991344445567,1320.065,-1.0,3909.8946,3756.5654,1332.3415,1305.9585000000002,-151.51359999999977,-30.119999999999663,62501.970233133456,0.0,0.0,0.0,0
901,2019-03-01,3850.08,1.0,16.84999999999991,0.4395770668600608,3942.4990322580647,-1,1311.95,-1.0,-7.2000000000000455,-0.5458060114467683,1300.897619047619,1.0,3927.0816,3773.0784,1325.0695,1298.8305,-136.8162000000002,-33.51099999999997,62501.970233133456,0.0,0.0,0.0,0
902,2019-03-02,3834.62,-1.0,-15.460000000000036,-0.4015500976603093,3942.4990322580647,-1,1311.95,0.0,0.0,0.0,1300.897619047619,-1.0,3911.3124,3757.9276,1325.0695,1298.8305,-169.154,-26.239000000000033,62501.970233133456,0.0,0.0,0.0,0
903,2019-03-03,3831.44,-1.0,-3.1799999999998363,-0.0829286865452075,3942.4990322580647,-1,1311.95,0.0,0.0,0.0,1300.897619047619,-1.0,3908.0688,3754.8112,1325.0695,1298.8305,-156.5011999999997,-26.239000000000033,62501.970233133456,0.0,0.0,0.0,0
904,2019-03-04,3814.58,-1.0,-16.860000000000127,-0.4400434301463712,3942.4990322580647,-1,1285.4,-1.0,-26.549999999999955,-2.023705171690991,1300.897619047619,-1.0,3890.8716,3738.2884,1298.2540000000001,1272.546,-169.7804000000001,-52.52350000000001,62501.970233133456,0.0,0.0,0.0,0
905,2019-03-05,3730.98,-1.0,-83.59999999999991,-2.1915912105657744,3942.4990322580647,-1,1283.8,-1.0,-1.6000000000001364,-0.1244748716352992,1300.897619047619,-1.0,3805.5996,3656.3604,1296.638,1270.962,-234.51119999999992,-27.292000000000144,62501.970233133456,0.0,0.0,0.0,0
906,2019-03-06,3872.25,1.0,141.26999999999998,3.7864046443561743,3942.4990322580647,-1,1285.85,1.0,2.0499999999999545,0.1596821934880787,1300.897619047619,-1.0,3949.695,3794.805,1298.7085,1272.9914999999999,-10.794600000000173,-23.64650000000006,62501.970233133456,0.0,0.0,0.0,0
907,2019-03-07,3876.85,1.0,4.599999999999909,0.1187939828265196,3942.4990322580647,-1,1285.3,-1.0,-0.5499999999999545,-0.0427732628222541,1300.897619047619,-1.0,3954.387,3799.3129999999996,1298.153,1272.447,-150.38200000000052,-26.26150000000007,62501.970233133456,0.0,0.0,0.0,0
908,2019-03-08,3886.82,1.0,9.970000000000256,0.2571675458168424,3942.4990322580647,-1,1296.75,1.0,11.450000000000044,0.8908426048393406,1300.897619047619,-1.0,3964.5564000000004,3809.0836,1309.7175,1283.7825,-145.30340000000024,-14.370499999999993,62501.970233133456,0.0,0.0,0.0,0
909,2019-03-09,3875.96,-1.0,-10.860000000000127,-0.2794057867356895,3942.4990322580647,-1,1296.75,0.0,0.0,0.0,1300.897619047619,-1.0,3953.4792,3798.4408,1309.7175,1283.7825,-166.11560000000054,-25.934999999999945,62501.970233133456,0.0,0.0,0.0,0
910,2019-03-10,3950.56,1.0,74.59999999999991,1.924684465267957,3942.4990322580647,1,1296.75,0.0,0.0,0.0,1300.897619047619,-1.0,4029.5712,3871.5488,1309.7175,1283.7825,-81.93040000000019,-25.934999999999945,62501.970233133456,0.0,0.0,0.0,0
911,2019-03-11,3928.17,-1.0,-22.38999999999988,-0.5667550929488446,3942.4990322580647,-1,1292.75,-1.0,-4.0,-0.3084634663582032,1300.897619047619,-1.0,4006.7334,3849.6066,1305.6775,1279.8225,-179.9645999999998,-29.894999999999982,62501.970233133456,0.0,0.0,0.0,0
912,2019-03-12,3881.09,-1.0,-47.07999999999993,-1.198522467204829,3942.4990322580647,-1,1297.05,1.0,4.2999999999999545,0.3326242506285016,1300.897619047619,-1.0,3958.7118,3803.4682000000003,1310.0204999999999,1284.0795,-203.26519999999982,-21.597999999999956,62501.970233133456,0.0,0.0,0.0,0
913,2019-03-13,3892.51,1.0,11.420000000000073,0.294247234668613,3942.4990322580647,-1,1306.95,1.0,9.900000000000093,0.7632704984387719,1300.897619047619,1.0,3970.3602,3814.6598000000004,1320.0195,1293.8805,-144.05199999999968,-16.139999999999873,62501.970233133456,0.0,0.0,0.0,0
914,2019-03-14,3877.77,-1.0,-14.740000000000236,-0.3786759700039367,3942.4990322580647,-1,1295.55,-1.0,-11.400000000000093,-0.872259841615983,1300.897619047619,-1.0,3955.3254,3800.2146,1308.5055,1282.5945,-170.1456000000003,-37.42500000000018,62501.970233133456,0.0,0.0,0.0,0
915,2019-03-15,3885.21,1.0,7.440000000000055,0.191862849008581,3942.4990322580647,-1,1303.5,1.0,7.950000000000045,0.613638995021423,1300.897619047619,1.0,3962.9142,3807.5058,1316.535,1290.465,-147.81960000000026,-18.040500000000065,62501.970233133456,0.0,0.0,0.0,0
916,2019-03-16,3936.5,1.0,51.28999999999997,1.320134561580969,3942.4990322580647,-1,1303.5,0.0,0.0,0.0,1300.897619047619,1.0,4015.23,3857.77,1316.535,1290.465,-105.14420000000018,-26.070000000000164,62501.970233133456,0.0,0.0,0.0,0
917,2019-03-17,4015.95,1.0,79.44999999999982,2.018290359456365,3942.4990322580647,1,1303.5,0.0,0.0,0.0,1300.897619047619,1.0,4096.269,3935.631,1316.535,1290.465,-79.59900000000016,-26.070000000000164,62501.970233133456,0.0,0.0,0.0,0
918,2019-03-18,3994.92,-1.0,-21.029999999999745,-0.523661898180997,3942.4990322580647,1,1305.6,1.0,2.099999999999909,0.1611047180667364,1300.897619047619,1.0,4074.8184,3915.0216,1318.656,1292.5439999999999,-181.2474000000002,-23.991000000000213,62501.970233133456,0.0,0.0,0.0,0
919,2019-03-19,3998.77,1.0,3.849999999999909,0.0963723929390302,3942.4990322580647,1,1307.7,1.0,2.1000000000001364,0.1608455882353046,1300.897619047619,1.0,4078.7454000000002,3918.7945999999997,1320.777,1294.623,-156.0238000000004,-24.0329999999999,62501.970233133456,0.0,0.0,0.0,0
920,2019-03-20,4029.11,1.0,30.340000000000146,0.7587333104929803,3942.4990322580647,1,1303.7,-1.0,-4.0,-0.305880553643802,1300.897619047619,1.0,4109.6922,3948.5278,1316.737,1290.663,-130.2176000000004,-30.114000000000033,62501.970233133456,0.0,0.0,0.0,0
921,2019-03-21,4056.4,1.0,27.289999999999964,0.6773207978933303,3942.4990322580647,1,1309.6,1.0,5.899999999999864,0.4525581038582391,1300.897619047619,1.0,4137.528,3975.272,1322.696,1296.504,-134.42020000000048,-20.233000000000175,62501.970233133456,0.0,0.0,0.0,0
922,2019-03-22,3992.34,-1.0,-64.05999999999995,-1.5792328172764012,3942.4990322580647,1,1311.3,1.0,1.7000000000000457,0.1298106291997591,1300.897619047619,1.0,4072.1868000000004,3912.4932,1324.413,1298.187,-225.03480000000036,-24.509000000000015,62501.970233133456,0.0,0.0,0.0,0
923,2019-03-23,3999.06,1.0,6.7199999999998,0.1683223372758783,3942.4990322580647,1,1311.3,0.0,0.0,0.0,1300.897619047619,1.0,4079.0412,3919.0788,1324.413,1298.187,-153.10800000000063,-26.226000000000113,62501.970233133456,0.0,0.0,0.0,0
924,2019-03-24,4011.92,1.0,12.860000000000127,0.321575570259014,3942.4990322580647,1,1311.3,0.0,0.0,0.0,1300.897619047619,1.0,4092.1584000000003,3931.6816,1324.413,1298.187,-147.35960000000023,-26.226000000000113,62501.970233133456,0.0,0.0,0.0,0
925,2019-03-25,3994.11,-1.0,-17.809999999999945,-0.4439270972501931,3942.4990322580647,1,1319.55,1.0,8.25,0.6291466483642187,1300.897619047619,1.0,4073.9922,3914.2278,1332.7455,1306.3545,-177.93060000000014,-18.058500000000095,62501.970233133456,0.0,0.0,0.0,0
926,2019-03-26,3935.89,-1.0,-58.220000000000255,-1.457646384300889,3942.4990322580647,-1,1316.3,-1.0,-3.25,-0.2462960857868212,1300.897619047619,1.0,4014.6077999999998,3857.1722,1329.463,1303.137,-216.82000000000016,-29.60850000000005,62501.970233133456,0.0,0.0,0.0,0
927,2019-03-27,3947.74,1.0,11.849999999999907,0.3010754873738827,3942.4990322580647,1,1309.7,-1.0,-6.599999999999909,-0.5014054546835759,1300.897619047619,1.0,4026.6947999999998,3868.7852,1322.797,1296.603,-145.82259999999997,-32.8599999999999,62501.970233133456,0.0,0.0,0.0,0
928,2019-03-28,4048.51,1.0,100.77000000000044,2.552599715280146,3942.4990322580647,1,1295.15,-1.0,-14.549999999999956,-1.110941436970295,1300.897619047619,-1.0,4129.4802,3967.5398,1308.1015000000002,1282.1985,-59.154999999999745,-40.59850000000006,62501.970233133456,0.0,0.0,0.0,0
929,2019-03-29,4037.37,-1.0,-11.140000000000327,-0.2751629611881983,3942.4990322580647,1,1295.4,1.0,0.25,0.0193027834613751,1300.897619047619,-1.0,4118.1174,3956.6225999999997,1308.354,1282.4460000000001,-172.85760000000028,-25.655500000000075,62501.970233133456,0.0,0.0,0.0,0
930,2019-03-30,4115.55,1.0,78.18000000000029,1.9364090980019244,3942.4990322580647,1,1295.4,0.0,0.0,0.0,1286.4450000000002,1.0,4197.861,4033.239,1308.354,1282.4460000000001,-84.87840000000006,-25.9079999999999,62501.970233133456,0.0,0.0,0.0,0
931,2019-03-31,4114.44,-1.0,-1.110000000000582,-0.0269708787404012,3942.4990322580647,1,1295.4,0.0,0.0,0.0,1286.4450000000002,1.0,4196.7288,4032.1511999999993,1308.354,1282.4460000000001,-165.70980000000054,-25.9079999999999,62501.970233133456,0.0,0.0,0.0,0
932,2019-04-01,4114.16,-1.0,-0.2799999999997453,-0.0068053003567859,5120.992333333333,-1,1293.5,-1.0,-1.900000000000091,-0.1466728423652995,1286.4450000000002,1.0,4196.4432,4031.8768,1306.435,1280.565,-164.85199999999986,-27.788999999999987,62501.970233133456,0.0,0.0,0.0,0
933,2019-04-02,4152.53,1.0,38.36999999999989,0.9326326637758348,5120.992333333333,-1,1290.3,-1.0,-3.200000000000045,-0.2473908001546227,1286.4450000000002,1.0,4235.5806,4069.4793999999997,1303.203,1277.397,-126.96379999999999,-29.03800000000001,0.0,14.756411490111521,0.0,0.0,0
934,2019-04-03,4882.88,1.0,730.3500000000004,17.588072813441453,5120.992333333333,-1,1290.45,1.0,0.1500000000000909,0.0116252034410672,1286.4450000000002,1.0,4980.537600000001,4785.2224,1303.3545000000001,1277.5455,549.6417999999994,-25.657500000000027,0.0,-14.756411490111521,0.0,0.0,0
935,2019-04-04,4959.81,1.0,76.93000000000029,1.575504620224136,5120.992333333333,-1,1283.15,-1.0,-7.299999999999954,-0.5656941377038982,1286.4450000000002,-1.0,5059.006200000001,4860.6138,1295.9815,1270.3185,-119.92380000000048,-33.03600000000006,70612.71080609903,0.0,0.0,0.0,0
936,2019-04-05,4911.24,-1.0,-48.57000000000062,-0.9792713833796176,5120.992333333333,-1,1288.45,1.0,5.2999999999999545,0.4130460195612325,1286.4450000000002,1.0,5009.4648,4813.0152,1301.3345000000002,1275.5655,-245.9910000000009,-20.416000000000167,70612.71080609903,0.0,0.0,0.0,0
937,2019-04-06,5028.77,1.0,117.53000000000064,2.393081991513358,5120.992333333333,-1,1288.45,0.0,0.0,0.0,1286.4450000000002,1.0,5129.3454,4928.194600000001,1301.3345000000002,1275.5655,-81.27019999999902,-25.769000000000233,70612.71080609903,0.0,0.0,0.0,0
938,2019-04-07,5053.52,1.0,24.75,0.4921680649542532,5120.992333333333,-1,1288.45,0.0,0.0,0.0,1286.4450000000002,1.0,5154.590400000001,4952.4496,1301.3345000000002,1275.5655,-176.89580000000024,-25.769000000000233,70612.71080609903,0.0,0.0,0.0,0
939,2019-04-08,5189.39,1.0,135.8699999999999,2.6886210008073554,5120.992333333333,1,1300.0,1.0,11.549999999999956,0.896425938142726,1286.4450000000002,1.0,5293.1778,5085.6022,1313.0,1287.0,-68.98820000000069,-14.334500000000162,70612.71080609903,0.0,0.0,0.0,0
940,2019-04-09,5268.71,1.0,79.31999999999971,1.5285033501047274,5120.992333333333,1,1303.0,1.0,3.0,0.2307692307692307,1286.4450000000002,1.0,5374.0842,5163.3358,1316.03,1289.97,-129.84200000000055,-23.029999999999973,70612.71080609903,0.0,0.0,0.0,0
941,2019-04-10,5175.81,-1.0,-92.89999999999964,-1.7632399581681213,5120.992333333333,1,1305.45,1.0,2.450000000000045,0.1880276285495046,1286.4450000000002,1.0,5279.3262,5072.2938,1318.5045,1292.3955,-301.79039999999986,-23.63449999999989,70612.71080609903,0.0,0.0,0.0,0
942,2019-04-11,5310.18,1.0,134.3699999999999,2.596115390634507,5120.992333333333,1,1298.8,-1.0,-6.650000000000091,-0.5094028878930706,1286.4450000000002,1.0,5416.3836,5203.9764000000005,1311.788,1285.812,-75.34979999999996,-32.69250000000011,70612.71080609903,0.0,0.0,0.0,0
943,2019-04-12,5035.02,-1.0,-275.15999999999985,-5.18174525157339,5120.992333333333,-1,1294.3,-1.0,-4.5,-0.3464736680012319,1286.4450000000002,1.0,5135.7204,4934.319600000001,1307.243,1281.357,-482.0639999999994,-30.43100000000004,70612.71080609903,0.0,0.0,0.0,0
944,2019-04-13,5072.85,1.0,37.82999999999993,0.7513376312308575,5120.992333333333,-1,1294.3,0.0,0.0,0.0,1286.4450000000002,-1.0,5174.307000000001,4971.393,1307.243,1281.357,-164.32740000000013,-25.885999999999967,70612.71080609903,0.0,0.0,0.0,0
945,2019-04-14,5064.62,-1.0,-8.230000000000473,-0.1622362182993873,5120.992333333333,-1,1294.3,0.0,0.0,0.0,1286.4450000000002,-1.0,5165.9124,4963.3276,1307.243,1281.357,-210.97940000000108,-25.885999999999967,70612.71080609903,0.0,0.0,0.0,0
946,2019-04-15,5152.51,1.0,87.89000000000033,1.7353720516050628,5120.992333333333,1,1285.65,-1.0,-8.649999999999864,-0.6683149192613663,1286.4450000000002,-1.0,5255.5602,5049.4598000000005,1298.5065000000002,1272.7935,-116.45259999999962,-34.449499999999944,70612.71080609903,0.0,0.0,0.0,0
947,2019-04-16,5036.18,-1.0,-116.32999999999991,-2.257734579845549,5120.992333333333,-1,1276.35,-1.0,-9.300000000000182,-0.7233695018084378,1286.4450000000002,-1.0,5136.903600000001,4935.4564,1289.1135,1263.5865,-320.10379999999986,-34.9200000000003,70612.71080609903,0.0,0.0,0.0,0
948,2019-04-17,5196.65,1.0,160.46999999999937,3.186343617583155,5120.992333333333,1,1275.85,-1.0,-0.5,-0.0391742077016492,1286.4450000000002,-1.0,5300.583,5092.717,1288.6084999999998,1263.0915,-44.18660000000091,-26.021999999999935,70612.71080609903,0.0,0.0,0.0,0
949,2019-04-18,5220.37,1.0,23.72000000000025,0.4564479039381189,5120.992333333333,1,1275.7,-1.0,-0.1499999999998635,-0.011756867970362,1286.4450000000002,-1.0,5324.7774,5115.9626,1288.457,1262.943,-184.6203999999998,-25.665499999999838,70612.71080609903,0.0,0.0,0.0,0
950,2019-04-19,5276.31,1.0,55.94000000000051,1.071571555272912,5120.992333333333,1,1275.7,0.0,0.0,0.0,1286.4450000000002,-1.0,5381.836200000001,5170.7838,1288.457,1262.943,-153.9935999999998,-25.514000000000124,70612.71080609903,0.0,0.0,0.0,0
951,2019-04-20,5277.04,1.0,0.7299999999995634,0.0138354266523301,5120.992333333333,1,1275.7,0.0,0.0,0.0,1286.4450000000002,-1.0,5382.5808,5171.4992,1288.457,1262.943,-210.33700000000044,-25.514000000000124,70612.71080609903,0.0,0.0,0.0,0
952,2019-04-21,5309.28,1.0,32.23999999999978,0.610948562072673,5120.992333333333,1,1275.7,0.0,0.0,0.0,1286.4450000000002,-1.0,5415.4655999999995,5203.0944,1288.457,1262.943,-179.48639999999978,-25.514000000000124,70612.71080609903,0.0,0.0,0.0,0
953,2019-04-22,5281.83,-1.0,-27.44999999999981,-0.5170192568483828,5120.992333333333,1,1275.7,0.0,0.0,0.0,1286.4450000000002,-1.0,5387.4666,5176.1934,1288.457,1262.943,-239.27219999999943,-25.514000000000124,70612.71080609903,0.0,0.0,0.0,0
954,2019-04-23,5377.19,1.0,95.35999999999969,1.8054348587516005,5120.992333333333,1,1269.5,-1.0,-6.2000000000000455,-0.4860076820569134,1286.4450000000002,-1.0,5484.7338,5269.646199999999,1282.195,1256.805,-117.82040000000052,-31.652000000000044,70612.71080609903,0.0,0.0,0.0,0
955,2019-04-24,5518.16,1.0,140.97000000000023,2.621629512812459,5120.992333333333,1,1271.65,1.0,2.150000000000091,0.1693580149665294,1286.4450000000002,-1.0,5628.5232,5407.7968,1284.3665,1258.9335,-76.9369999999999,-23.26149999999984,70612.71080609903,0.0,0.0,0.0,0
956,2019-04-25,5434.19,-1.0,-83.97000000000025,-1.5217028864694075,5120.992333333333,1,1280.8,1.0,9.149999999999864,0.719537608618713,1286.4450000000002,-1.0,5542.873799999999,5325.5062,1293.608,1267.992,-303.0169999999998,-16.374500000000126,70612.71080609903,0.0,0.0,0.0,0
957,2019-04-26,5195.61,-1.0,-238.58,-4.390350723842927,5120.992333333333,1,1284.2,1.0,3.400000000000091,0.2654590880699634,1286.4450000000002,-1.0,5299.522199999999,5091.6978,1297.0420000000001,1271.358,-451.1759999999995,-22.25,70612.71080609903,0.0,0.0,0.0,0
958,2019-04-27,5292.83,1.0,97.22000000000024,1.8711951050983475,5120.992333333333,1,1284.2,0.0,0.0,0.0,1286.4450000000002,-1.0,5398.6866,5186.9734,1297.0420000000001,1271.358,-112.54879999999957,-25.684000000000196,70612.71080609903,0.0,0.0,0.0,0
959,2019-04-28,5280.19,-1.0,-12.640000000000327,-0.2388136403398621,5120.992333333333,1,1284.2,0.0,0.0,0.0,1286.4450000000002,-1.0,5385.7937999999995,5174.5862,1297.0420000000001,1271.358,-224.10040000000026,-25.684000000000196,70612.71080609903,0.0,0.0,0.0,0
960,2019-04-29,5301.29,1.0,21.100000000000364,0.3996068323299041,5120.992333333333,1,1279.5,-1.0,-4.7000000000000455,-0.3659866064475973,1286.4450000000002,-1.0,5407.3158,5195.2642,1292.295,1266.705,-190.52959999999985,-30.337000000000216,70612.71080609903,0.0,0.0,0.0,0
961,2019-04-30,5260.65,-1.0,-40.64000000000033,-0.7666058638557847,5120.992333333333,1,1282.3,1.0,2.7999999999999545,0.2188354826103911,1286.4450000000002,-1.0,5365.862999999999,5155.437,1295.123,1269.4769999999999,-251.8788000000004,-22.81800000000021,70612.71080609903,0.0,0.0,0.0,0
962,2019-05-01,5269.79,1.0,9.140000000000327,0.1737427884386972,7182.940967741935,-1,1283.8,1.0,1.5,0.1169773064025579,1283.9476190476191,-1.0,5375.1858,5164.3942,1296.638,1270.962,-201.46879999999965,-24.161000000000058,70612.71080609903,0.0,0.0,0.0,0
963,2019-05-02,5326.67,1.0,56.88000000000011,1.0793598985917867,7182.940967741935,-1,1270.95,-1.0,-12.849999999999907,-1.000934725035045,1283.9476190476191,-1.0,5433.2034,5220.1366,1283.6595,1258.2405,-155.04920000000038,-38.39749999999981,70612.71080609903,0.0,0.0,0.0,0
964,2019-05-03,5390.16,1.0,63.48999999999978,1.19192666337505,7182.940967741935,-1,1278.55,1.0,7.599999999999909,0.5979778905543026,1283.9476190476191,-1.0,5497.9632,5282.3568,1291.3355,1265.7645,-150.84660000000076,-17.894999999999982,0.0,12.843430964779653,0.0,0.0,0
965,2019-05-04,5657.14,1.0,266.9800000000005,4.953099722457227,7182.940967741935,-1,1278.55,0.0,0.0,0.0,1283.9476190476191,-1.0,5770.282800000001,5543.9972,1291.3355,1265.7645,46.03399999999965,-25.570999999999913,0.0,-12.843430964779653,0.0,0.0,0
966,2019-05-05,5771.08,1.0,113.9399999999996,2.0140919263090464,7182.940967741935,-1,1278.55,0.0,0.0,0.0,1283.9476190476191,-1.0,5886.5016,5655.6584,1291.3355,1265.7645,-114.6244000000006,-25.570999999999913,71203.9453071317,0.0,0.0,0.0,0
967,2019-05-06,5717.66,-1.0,-53.42000000000007,-0.9256499649978872,7182.940967741935,-1,1278.55,0.0,0.0,0.0,1283.9476190476191,-1.0,5832.0132,5603.306799999999,1291.3355,1265.7645,-283.1948000000002,-25.570999999999913,71203.9453071317,0.0,0.0,0.0,0
968,2019-05-07,5684.47,-1.0,-33.1899999999996,-0.5804822252459853,7182.940967741935,-1,1281.2,1.0,2.650000000000091,0.207266043564983,1283.9476190476191,-1.0,5798.1594000000005,5570.7806,1294.0120000000002,1268.388,-261.2326000000003,-22.94749999999999,71203.9453071317,0.0,0.0,0.0,0
969,2019-05-08,5755.72,1.0,71.25,1.2534150061483305,7182.940967741935,-1,1285.2,1.0,4.0,0.3122073056509522,1283.9476190476191,1.0,5870.834400000001,5640.6056,1298.0520000000001,1272.348,-157.5538000000006,-21.664000000000215,71203.9453071317,0.0,0.0,0.0,0
970,2019-05-09,5936.72,1.0,181.0,3.14469779627918,7182.940967741935,-1,1286.1,1.0,0.8999999999998636,0.0700280112044711,1283.9476190476191,1.0,6055.4544000000005,5817.9856,1298.961,1273.2389999999998,-52.848800000000665,-24.81300000000033,71203.9453071317,0.0,0.0,0.0,0
971,2019-05-10,6146.91,1.0,210.1899999999996,3.5405072161058566,7182.940967741935,-1,1287.1,1.0,1.0,0.077754451442345,1283.9476190476191,1.0,6269.8482,6023.971799999999,1299.971,1274.2289999999998,-31.482600000001185,-24.7320000000002,71203.9453071317,0.0,0.0,0.0,0
972,2019-05-11,6348.02,1.0,201.11000000000053,3.271725143202041,7182.940967741935,-1,1287.1,0.0,0.0,0.0,1283.9476190476191,1.0,6474.9804,6221.0596000000005,1299.971,1274.2289999999998,-48.78859999999986,-25.74200000000019,0.0,10.996781597536835,0.0,0.0,0
973,2019-05-12,7248.31,1.0,900.29,14.18221744733003,7182.940967741935,1,1287.1,0.0,0.0,0.0,1283.9476190476191,1.0,7393.2762,7103.343800000001,1299.971,1274.2289999999998,628.3634000000002,-25.74200000000019,0.0,-10.996781597536835,0.0,0.0,0
