,Date,Value,roi_x,roi_Value_x,roi_Value_percent_x,month_mean_Value_x,month_roi_x,USD (PM),roi_y,roi_Value_y,roi_Value_percent_y,month_mean_Value_y,month_roi_y,have_money,deal_bitcoin,deal_gold,have_bitcoin,have_gold,buy_Value,sale_Value,buy_USD (PM),sale_USD (PM)
793,2018-11-13,6372.063333,-1.0,-36.46666699999969,-0.5690332572368342,5464.569794833334,1,1202.1,-1.0,-3.450000000000045,-0.2861764339927871,1220.9454545454546,-1.0,,,,,,6499.50459966,6244.62206634,1214.1209999999999,1190.079
794,2018-11-14,6176.155,-1.0,-195.9083330000003,-3.0744881643818447,5464.569794833334,1,1203.25,1.0,1.150000000000091,0.0956659179768813,1220.9454545454546,-1.0,,,,,,6299.6781,6052.631899999999,1215.2825,1191.2175
795,2018-11-15,5756.77,-1.0,-419.3849999999993,-6.790389813727138,5464.569794833334,1,1211.85,1.0,8.599999999999909,0.7147309370454942,1220.9454545454546,-1.0,,,,,,5871.905400000001,5641.6346,1223.9685,1199.7314999999999
796,2018-11-16,5596.1925,-1.0,-160.57750000000033,-2.789367996289591,5464.569794833334,1,1222.4,1.0,10.550000000000182,0.8705697899905255,1220.9454545454546,1.0,,,,,,5708.11635,5484.26865,1234.624,1210.1760000000002
797,2018-11-17,5558.243333,-1.0,-37.94916699999976,-0.6781247607190024,5464.569794833334,1,1222.4,0.0,0.0,0.0,1220.9454545454546,1.0,,,,,,5669.408199660001,5447.07846634,1234.624,1210.1760000000002
798,2018-11-18,5572.44,1.0,14.196666999999252,0.2554164355437954,5464.569794833334,1,1222.4,0.0,0.0,0.0,1220.9454545454546,1.0,,,,,,5683.8888,5460.9911999999995,1234.624,1210.1760000000002
799,2018-11-19,5303.9425,-1.0,-268.4974999999995,-4.81831118863549,5464.569794833334,-1,1221.6,-1.0,-0.8000000000001819,-0.0654450261780253,1220.9454545454546,1.0,,,,,,5410.02135,5197.86365,1233.816,1209.3839999999998
800,2018-11-20,4671.97,-1.0,-631.9724999999999,-11.91514613893344,5464.569794833334,-1,1223.0,1.0,1.400000000000091,0.1146037982973224,1220.9454545454546,1.0,,,,,,4765.4094000000005,4578.5306,1235.23,1210.77
801,2018-11-21,4491.98,-1.0,-179.9900000000007,-3.8525504230549577,5464.569794833334,-1,1226.1,1.0,3.099999999999909,0.2534750613246042,1220.9454545454546,1.0,,,,,,4581.8196,4402.140399999999,1238.3609999999999,1213.839
802,2018-11-22,4548.7975,1.0,56.81750000000011,1.2648653823035747,5464.569794833334,-1,1227.05,1.0,0.9500000000000456,0.0774814452328558,1220.9454545454546,1.0,,,,,,4639.77345,4457.82155,1239.3205,1214.7794999999999
803,2018-11-23,4309.3375,-1.0,-239.46000000000004,-5.264248408507964,5464.569794833334,-1,1223.65,-1.0,-3.399999999999864,-0.2770873232549499,1220.9454545454546,1.0,,,,,,4395.5242499999995,4223.15075,1235.8865,1211.4135
804,2018-11-24,4352.98,1.0,43.64249999999993,1.0127426779638384,5464.569794833334,-1,1223.65,0.0,0.0,0.0,1220.9454545454546,1.0,,,,,,4440.0396,4265.920399999999,1235.8865,1211.4135
805,2018-11-25,3823.511667,-1.0,-529.4683329999993,-12.163353220092889,5464.569794833334,-1,1223.65,0.0,0.0,0.0,1220.9454545454546,1.0,,,,,,3899.9819003400003,3747.04143366,1235.8865,1211.4135
806,2018-11-26,3920.536667,1.0,97.02499999999964,2.5375886998699104,5464.569794833334,-1,1223.4,-1.0,-0.25,-0.0204306787071466,1220.9454545454546,1.0,,,,,,3998.94740034,3842.1259336599996,1235.634,1211.1660000000002
807,2018-11-27,3793.35,-1.0,-127.18666699999994,-3.244113696743547,5464.569794833334,-1,1221.2,-1.0,-2.200000000000045,-0.1798267124407426,1220.9454545454546,1.0,,,,,,3869.217,3717.4829999999997,1233.412,1208.988
808,2018-11-28,4103.453846,1.0,310.10384600000043,8.174933660221189,5464.569794833334,-1,1213.25,-1.0,-7.950000000000045,-0.6509990173599774,1220.9454545454546,-1.0,,,,,,4185.52292292,4021.3847690800003,1225.3825,1201.1175
809,2018-11-29,4263.783333,1.0,160.32948699999997,3.9071838752685695,5464.569794833334,-1,1226.25,1.0,13.0,1.071502163610138,1220.9454545454546,1.0,,,,,,4349.05899966,4178.5076663400005,1238.5125,1213.9875
810,2018-11-30,4278.77,1.0,14.986667000000123,0.3514875365267563,5464.569794833334,-1,1217.55,-1.0,-8.700000000000045,-0.7094801223241627,1220.9454545454546,-1.0,,,,,,4364.3454,4193.194600000001,1229.7255,1205.3745
811,2018-12-01,4116.7775,-1.0,-161.9925000000003,-3.785959516403085,3721.123575225807,1,1217.55,0.0,0.0,0.0,1250.4592105263157,-1.0,,,,,,4199.11305,4034.44195,1229.7255,1205.3745
812,2018-12-02,4167.546667,1.0,50.76916699999947,1.2332259151727163,3721.123575225807,1,1217.55,0.0,0.0,0.0,1250.4592105263157,-1.0,,,,,,4250.897600339999,4084.1957336599994,1229.7255,1205.3745
813,2018-12-03,4140.6,-1.0,-26.94666699999925,-0.646583449523716,3721.123575225807,1,1230.3,1.0,12.75,1.0471849205371444,1250.4592105263157,-1.0,,,,,,4223.412,4057.7880000000005,1242.603,1217.9969999999998
814,2018-12-04,3961.493333,-1.0,-179.10666700000047,-4.32562109356133,3721.123575225807,1,1240.3,1.0,10.0,0.8128098837681866,1250.4592105263157,-1.0,,,,,,4040.72319966,3882.26346634,1252.703,1227.897
815,2018-12-05,3858.349167,-1.0,-103.14416600000004,-2.6036688018831016,3721.123575225807,1,1235.9,-1.0,-4.399999999999864,-0.3547528823671582,1250.4592105263157,-1.0,,,,,,3935.51615034,3781.1821836599997,1248.259,1223.5410000000002
816,2018-12-06,3744.98,-1.0,-113.36916699999983,-2.938281687143113,3721.123575225807,1,1242.55,1.0,6.649999999999864,0.5380694230924721,1250.4592105263157,-1.0,,,,,,3819.8796,3670.0804,1254.9755,1230.1245
817,2018-12-07,3405.643333,-1.0,-339.33666700000003,-9.061107589359624,3721.123575225807,-1,1243.3,1.0,0.75,0.0603597440746851,1250.4592105263157,-1.0,,,,,,3473.75619966,3337.5304663399997,1255.733,1230.867
818,2018-12-08,3435.34,1.0,29.69666700000016,0.8719840598763064,3721.123575225807,-1,1243.3,0.0,0.0,0.0,1250.4592105263157,-1.0,,,,,,3504.0468,3366.6332,1255.733,1230.867
819,2018-12-09,3453.66,1.0,18.31999999999971,0.5332805486501979,3721.123575225807,-1,1243.3,0.0,0.0,0.0,1250.4592105263157,-1.0,,,,,,3522.7332,3384.5867999999996,1255.733,1230.867
820,2018-12-10,3523.96,1.0,70.30000000000018,2.0355217363608515,3721.123575225807,-1,1245.35,1.0,2.0499999999999545,0.1648837770449573,1250.4592105263157,-1.0,,,,,,3594.4392000000003,3453.4808,1257.8035,1232.8964999999998
821,2018-12-11,3426.19,-1.0,-97.76999999999998,-2.774435578156392,3721.123575225807,-1,1245.3,-1.0,-0.0499999999999545,-0.0040149355602806,1250.4592105263157,-1.0,,,,,,3494.7138,3357.6662,1257.753,1232.847
822,2018-12-12,3407.28,-1.0,-18.90999999999985,-0.5519250245899922,3721.123575225807,-1,1245.75,1.0,0.4500000000000455,0.0361358708744917,1250.4592105263157,-1.0,,,,,,3475.4256000000005,3339.1344,1258.2075,1233.2925
823,2018-12-13,3406.7625,-1.0,-0.517500000000382,-0.0151880679016805,3721.123575225807,-1,1242.75,-1.0,-3.0,-0.2408187838651415,1250.4592105263157,-1.0,,,,,,3474.89775,3338.6272499999995,1255.1775,1230.3225
824,2018-12-14,3278.374167,-1.0,-128.38833299999988,-3.7686317434807934,3721.123575225807,-1,1235.35,-1.0,-7.400000000000091,-0.5954536310601561,1250.4592105263157,-1.0,,,,,,3343.94165034,3212.80668366,1247.7034999999998,1222.9965
825,2018-12-15,3242.42,-1.0,-35.95416699999987,-1.0967072447652029,3721.123575225807,-1,1235.35,0.0,0.0,0.0,1250.4592105263157,-1.0,,,,,,3307.2684,3177.5716,1247.7034999999998,1222.9965
826,2018-12-16,3271.238333,1.0,28.81833299999971,0.8887908722497305,3721.123575225807,-1,1235.35,0.0,0.0,0.0,1250.4592105263157,-1.0,,,,,,3336.6630996599997,3205.81356634,1247.7034999999998,1222.9965
827,2018-12-17,3392.405,1.0,121.16666700000042,3.703999973883909,3721.123575225807,-1,1241.65,1.0,6.300000000000182,0.5099769296151035,1250.4592105263157,-1.0,,,,,,3460.2531000000004,3324.5569,1254.0665000000001,1229.2335
828,2018-12-18,3556.54,1.0,164.13499999999976,4.838307926087827,3721.123575225807,-1,1246.3,1.0,4.649999999999864,0.3745016711633603,1250.4592105263157,-1.0,,,,,,3627.6708,3485.4092,1258.763,1233.837
829,2018-12-19,3808.0425,1.0,251.50250000000003,7.071549877127772,3721.123575225807,1,1255.0,1.0,8.700000000000045,0.698066276177489,1250.4592105263157,1.0,,,,,,3884.2033500000002,3731.88165,1267.55,1242.45
830,2018-12-20,3982.850833,1.0,174.80833299999995,4.590503729934736,3721.123575225807,1,1259.75,1.0,4.75,0.3784860557768924,1250.4592105263157,1.0,,,,,,4062.50784966,3903.19381634,1272.3475,1247.1525
831,2018-12-21,4135.19,1.0,152.33916699999963,3.824877540925963,3721.123575225807,1,1258.15,-1.0,-1.599999999999909,-0.1270093272474625,1250.4592105263157,1.0,,,,,,4217.8938,4052.4861999999994,1270.7315,1245.5685
832,2018-12-22,3910.973333,-1.0,-224.2166669999997,-5.422161182436592,3721.123575225807,1,1258.15,0.0,0.0,0.0,1250.4592105263157,1.0,,,,,,3989.1927996599998,3832.75386634,1270.7315,1245.5685
833,2018-12-23,4027.478333,1.0,116.50500000000012,2.9789259624184736,3721.123575225807,1,1258.15,0.0,0.0,0.0,1250.4592105263157,1.0,,,,,,4108.02789966,3946.92876634,1270.7315,1245.5685
834,2018-12-24,3995.17,-1.0,-32.30833299999995,-0.8021975620644498,3721.123575225807,1,1263.075,1.0,4.9249999999999545,0.3914477606008786,1250.4592105263157,1.0,,,,,,4075.0734,3915.2666,1275.70575,1250.44425
835,2018-12-25,3813.88,-1.0,-181.29,-4.5377293081395775,3721.123575225807,1,1263.075,0.0,0.0,0.0,1250.4592105263157,1.0,,,,,,3890.1576,3737.6024,1275.70575,1250.44425
836,2018-12-26,3825.379167,1.0,11.499166999999945,0.3015083589415488,3721.123575225807,1,1263.075,0.0,0.0,0.0,1250.4592105263157,1.0,,,,,,3901.88675034,3748.87158366,1275.70575,1250.44425
837,2018-12-27,3848.21,1.0,22.830832999999984,0.5968253603970125,3721.123575225807,1,1268.0,1.0,4.9249999999999545,0.3899214219266436,1250.4592105263157,1.0,,,,,,3925.1742,3771.2458,1280.68,1255.32
838,2018-12-28,3743.905,-1.0,-104.30499999999984,-2.710480976869761,3721.123575225807,1,1279.0,1.0,11.0,0.8675078864353312,1250.4592105263157,1.0,,,,,,3818.7831,3669.0269000000003,1291.79,1266.21
839,2018-12-29,3912.285833,1.0,168.3808329999997,4.497465427140905,3721.123575225807,1,1279.0,0.0,0.0,0.0,1250.4592105263157,1.0,,,,,,3990.53154966,3834.0401163399997,1291.79,1266.21
840,2018-12-30,3770.36,-1.0,-141.92583299999978,-3.627695906133957,3721.123575225807,1,1279.0,0.0,0.0,0.0,1250.4592105263157,1.0,,,,,,3845.7672000000002,3694.9528,1291.79,1266.21
841,2018-12-31,3791.545833,1.0,21.185833,0.5619047783235553,3721.123575225807,1,1280.95,1.0,1.9500000000000453,0.1524628616106368,1250.4592105263157,1.0,,,,,,3867.3767496600003,3715.71491634,1293.7595000000001,1268.1405
842,2019-01-01,3752.271667,-1.0,-39.27416600000015,-1.0358351904432894,3684.410295677419,1,1280.95,0.0,0.0,0.0,1291.7454545454543,-1.0,,,,,,3827.3171003400003,3677.2262336599997,1293.7595000000001,1268.1405
843,2019-01-02,3855.88,1.0,103.60833300000012,2.761216196343177,3684.410295677419,1,1282.9,1.0,1.9500000000000453,0.1522307662281935,1291.7454545454543,-1.0,,,,,,3932.9976,3778.7624,1295.729,1270.0710000000001
844,2019-01-03,3865.7975,1.0,9.917500000000018,0.2572045810554275,3684.410295677419,1,1290.45,1.0,7.549999999999954,0.5885104061111509,1291.7454545454543,-1.0,,,,,,3943.1134500000003,3788.48155,1303.3545000000001,1277.5455
845,2019-01-04,3822.626667,-1.0,-43.17083300000013,-1.1167380857378104,3684.410295677419,1,1279.9,-1.0,-10.549999999999956,-0.8175442675035804,1291.7454545454543,-1.0,,,,,,3899.07920034,3746.17413366,1292.699,1267.101
846,2019-01-05,3856.62,1.0,33.99333299999989,0.8892663595285878,3684.410295677419,1,1279.9,0.0,0.0,0.0,1291.7454545454543,1.0,,,,,,3933.7524,3779.4876,1292.699,1267.101
847,2019-01-06,3920.456667,1.0,63.836667000000034,1.6552490782083804,3684.410295677419,1,1279.9,0.0,0.0,0.0,1291.7454545454543,1.0,,,,,,3998.86580034,3842.0475336599998,1292.699,1267.101
848,2019-01-07,4036.093333,1.0,115.63666599999988,2.949571333700954,3684.410295677419,1,1292.2,1.0,12.299999999999956,0.9610125791077392,1291.7454545454543,1.0,,,,,,4116.81519966,3955.3714663399996,1305.122,1279.278
849,2019-01-08,4032.25,-1.0,-3.8433329999998014,-0.0952240863355625,3684.410295677419,1,1286.45,-1.0,-5.75,-0.4449775576536139,1291.7454545454543,-1.0,,,,,,4112.895,3951.605,1299.3145,1273.5855000000001
850,2019-01-09,4034.138333,1.0,1.888332999999875,0.046830752061501,3684.410295677419,1,1288.6,1.0,2.149999999999864,0.167126588674248,1291.7454545454543,-1.0,,,,,,4114.82109966,3953.4555663399997,1301.4859999999999,1275.714
851,2019-01-10,3812.585833,-1.0,-221.55249999999975,-5.491941071719312,3684.410295677419,1,1291.9,1.0,3.300000000000182,0.2560918826633697,1291.7454545454543,1.0,,,,,,3888.83754966,3736.33411634,1304.8190000000002,1278.981
852,2019-01-11,3646.25,-1.0,-166.3358330000001,-4.362808872662568,3684.410295677419,-1,1288.95,-1.0,-2.950000000000045,-0.2283458472017993,1291.7454545454543,-1.0,,,,,,3719.175,3573.325,1301.8395,1276.0605
853,2019-01-12,3646.345833,1.0,0.0958329999998568,0.0026282619129203,3684.410295677419,-1,1288.95,0.0,0.0,0.0,1291.7454545454543,1.0,,,,,,3719.27274966,3573.4189163399997,1301.8395,1276.0605
854,2019-01-13,3599.841667,-1.0,-46.504165999999714,-1.2753635592962616,3684.410295677419,-1,1288.95,0.0,0.0,0.0,1291.7454545454543,1.0,,,,,,3671.8385003400003,3527.84483366,1301.8395,1276.0605
855,2019-01-14,3531.96,-1.0,-67.8816670000001,-1.8856847961474552,3684.410295677419,-1,1292.75,1.0,3.7999999999999545,0.2948136079754804,1291.7454545454543,1.0,,,,,,3602.5992,3461.3208,1305.6775,1279.8225
856,2019-01-15,3656.785,1.0,124.82499999999982,3.5341566722159885,3684.410295677419,-1,1294.4,1.0,1.650000000000091,0.1276348868690845,1291.7454545454543,1.0,,,,,,3729.9207,3583.6492999999996,1307.344,1281.4560000000001
857,2019-01-16,3621.270833,-1.0,-35.514166999999816,-0.9711855359284132,3684.410295677419,-1,1292.3,-1.0,-2.1000000000001364,-0.1622373300370933,1291.7454545454543,1.0,,,,,,3693.69624966,3548.84541634,1305.223,1279.377
858,2019-01-17,3621.43,1.0,0.1591669999997975,0.0043953354316759,3684.410295677419,-1,1290.7,-1.0,-1.599999999999909,-0.1238102607753547,1291.7454545454543,-1.0,,,,,,3693.8586,3549.0013999999996,1303.607,1277.7930000000001
859,2019-01-18,3632.395,1.0,10.965000000000146,0.3027809456485462,3684.410295677419,-1,1284.2,-1.0,-6.5,-0.5036026962113581,1291.7454545454543,-1.0,,,,,,3705.0429,3559.7471,1297.0420000000001,1271.358
860,2019-01-19,3690.523333,1.0,58.12833300000011,1.6002756583466309,3684.410295677419,1,1284.2,0.0,0.0,0.0,1291.7454545454543,-1.0,,,,,,3764.3337996600003,3616.71286634,1297.0420000000001,1271.358
861,2019-01-20,3703.98,1.0,13.456666999999925,0.3646276093060518,3684.410295677419,1,1284.2,0.0,0.0,0.0,1291.7454545454543,-1.0,,,,,,3778.0596,3629.9004,1297.0420000000001,1271.358
862,2019-01-21,3548.4275,-1.0,-155.55250000000024,-4.199604209525976,3684.410295677419,-1,1279.55,-1.0,-4.650000000000091,-0.3620931319109244,1291.7454545454543,-1.0,,,,,,3619.39605,3477.4589499999997,1292.3455,1266.7545
863,2019-01-22,3540.02,-1.0,-8.4074999999998,-0.2369359385248761,3684.410295677419,-1,1282.1,1.0,2.5499999999999545,0.1992888124731315,1291.7454545454543,-1.0,,,,,,3610.8204,3469.2196,1294.9209999999998,1269.279
864,2019-01-23,3587.35,1.0,47.32999999999993,1.3369980960559524,3684.410295677419,-1,1279.8,-1.0,-2.2999999999999545,-0.1793931830590402,1291.7454545454543,-1.0,,,,,,3659.0969999999998,3515.603,1292.598,1267.002
865,2019-01-24,3566.4,-1.0,-20.949999999999815,-0.5839965434094755,3684.410295677419,-1,1283.7,1.0,3.900000000000091,0.3047351148617042,1291.7454545454543,-1.0,,,,,,3637.728,3495.072,1296.537,1270.863
866,2019-01-25,3586.25,1.0,19.84999999999991,0.5565836698070858,3684.410295677419,-1,1293.9,1.0,10.200000000000044,0.7945781724702068,1291.7454545454543,1.0,,,,,,3657.975,3514.525,1306.8390000000002,1280.961
867,2019-01-26,3577.79,-1.0,-8.460000000000036,-0.2359010108051596,3684.410295677419,-1,1293.9,0.0,0.0,0.0,1291.7454545454543,1.0,,,,,,3649.3458,3506.2342,1306.8390000000002,1280.961
868,2019-01-27,3576.3,-1.0,-1.4899999999997815,-0.0416458204645823,3684.410295677419,-1,1293.9,0.0,0.0,0.0,1291.7454545454543,1.0,,,,,,3647.826,3504.7740000000003,1306.8390000000002,1280.961
869,2019-01-28,3554.5,-1.0,-21.800000000000185,-0.6095685484998513,3684.410295677419,-1,1302.15,1.0,8.25,0.6376072339438905,1291.7454545454543,1.0,,,,,,3625.59,3483.41,1315.1715000000002,1289.1285
870,2019-01-29,3448.58,-1.0,-105.92000000000009,-2.9798846532564376,3684.410295677419,-1,1307.55,1.0,5.399999999999864,0.4146987674230974,1291.7454545454543,1.0,,,,,,3517.5516,3379.6084,1320.6254999999999,1294.4745
871,2019-01-30,3421.6,-1.0,-26.980000000000015,-0.7823509966420967,3684.410295677419,-1,1310.7,1.0,3.150000000000091,0.2409085694619778,1291.7454545454543,1.0,,,,,,3490.032,3353.1679999999997,1323.807,1297.593
872,2019-01-31,3470.0,1.0,48.40000000000009,1.414542903904609,3684.410295677419,-1,1323.25,1.0,12.549999999999956,0.9575036240176968,1291.7454545454543,1.0,,,,,,3539.4,3400.6,1336.4825,1310.0175
873,2019-02-01,3444.81,-1.0,-25.19000000000005,-0.7259365994236328,3684.3514285714286,-1,1318.7,-1.0,-4.5499999999999545,-0.3438503684111056,1320.065,-1.0,,,,,,3513.7062,3375.9138,1331.8870000000002,1305.513
874,2019-02-02,3475.33,1.0,30.519999999999985,0.8859704889384316,3684.3514285714286,-1,1318.7,0.0,0.0,0.0,1320.065,-1.0,,,,,,3544.8366,3405.8233999999998,1331.8870000000002,1305.513
875,2019-02-03,3506.22,1.0,30.889999999999876,0.8888364558185804,3684.3514285714286,-1,1318.7,0.0,0.0,0.0,1320.065,-1.0,,,,,,3576.3444,3436.0955999999996,1331.8870000000002,1305.513
876,2019-02-04,3456.02,-1.0,-50.19999999999982,-1.4317413054514498,3684.3514285714286,-1,1312.15,-1.0,-6.5499999999999545,-0.4967012967316261,1320.065,-1.0,,,,,,3525.1404,3386.8995999999997,1325.2715,1299.0285000000001
877,2019-02-05,3452.35,-1.0,-3.6700000000000728,-0.1061915150954008,3684.3514285714286,-1,1314.2,1.0,2.0499999999999545,0.1562321380939644,1320.065,-1.0,,,,,,3521.397,3383.303,1327.342,1301.058
878,2019-02-06,3467.34,1.0,14.990000000000236,0.4341969962489388,3684.3514285714286,-1,1312.4,-1.0,-1.7999999999999543,-0.1369654542687532,1320.065,-1.0,,,,,,3536.6868000000004,3397.9932,1325.5240000000001,1299.276
879,2019-02-07,3405.7,-1.0,-61.64000000000033,-1.7777316328943895,3684.3514285714286,-1,1310.0,-1.0,-2.400000000000091,-0.1828710758915034,1320.065,-1.0,,,,,,3473.814,3337.586,1323.1,1296.9
880,2019-02-08,3394.76,-1.0,-10.9399999999996,-0.3212261796400035,3684.3514285714286,-1,1314.85,1.0,4.849999999999909,0.3702290076335808,1320.065,-1.0,,,,,,3462.6552,3326.8648000000003,1327.9985,1301.7015
881,2019-02-09,3661.08,1.0,266.3199999999997,7.845031754822128,3684.3514285714286,-1,1314.85,0.0,0.0,0.0,1320.065,-1.0,,,,,,3734.3016,3587.8584,1327.9985,1301.7015
882,2019-02-10,3664.38,1.0,3.300000000000182,0.0901373365236537,3684.3514285714286,-1,1314.85,0.0,0.0,0.0,1320.065,-1.0,,,,,,3737.6676,3591.0924,1327.9985,1301.7015
883,2019-02-11,3686.29,1.0,21.90999999999985,0.5979183381636144,3684.3514285714286,1,1306.4,-1.0,-8.449999999999818,-0.6426588584249016,1320.065,-1.0,,,,,,3760.0158,3612.5642,1319.4640000000002,1293.336
884,2019-02-12,3629.47,-1.0,-56.82000000000016,-1.5413871399157464,3684.3514285714286,-1,1310.0,1.0,3.599999999999909,0.2755664421310401,1320.065,-1.0,,,,,,3702.0593999999996,3556.8806,1323.1,1296.9
885,2019-02-13,3632.42,1.0,2.950000000000273,0.0812790848250646,3684.3514285714286,-1,1312.8,1.0,2.7999999999999545,0.2137404580152637,1320.065,-1.0,,,,,,3705.0684,3559.7716,1325.9279999999999,1299.672
886,2019-02-14,3614.5,-1.0,-17.920000000000073,-0.4933350218311779,3684.3514285714286,-1,1311.45,-1.0,-1.349999999999909,-0.1028336380255872,1320.065,-1.0,,,,,,3686.79,3542.21,1324.5645,1298.3355000000001
887,2019-02-15,3600.31,-1.0,-14.190000000000056,-0.3925854198367701,3684.3514285714286,-1,1316.55,1.0,5.099999999999909,0.3888825345991009,1320.065,-1.0,,,,,,3672.3162,3528.3037999999997,1329.7155,1303.3845
888,2019-02-16,3608.2,1.0,7.889999999999873,0.2191477956064859,3684.3514285714286,-1,1316.55,0.0,0.0,0.0,1320.065,1.0,,,,,,3680.364,3536.0359999999996,1329.7155,1303.3845
889,2019-02-17,3619.55,1.0,11.350000000000364,0.3145612770910804,3684.3514285714286,-1,1316.55,0.0,0.0,0.0,1320.065,1.0,,,,,,3691.9410000000003,3547.159,1329.7155,1303.3845
890,2019-02-18,3670.74,1.0,51.1899999999996,1.41426420411376,3684.3514285714286,-1,1325.5,1.0,8.950000000000045,0.6798070715126692,1320.065,1.0,,,,,,3744.1548,3597.3251999999998,1338.755,1312.245
891,2019-02-19,3910.8,1.0,240.0600000000004,6.53982575720428,3684.3514285714286,1,1334.15,1.0,8.650000000000091,0.6525839305922363,1320.065,1.0,,,,,,3989.016,3832.5840000000003,1347.4915,1320.8085
892,2019-02-20,3926.53,1.0,15.730000000000018,0.402219494732536,3684.3514285714286,1,1343.75,1.0,9.599999999999907,0.7195592699471505,1320.065,1.0,,,,,,4005.0606000000002,3847.9994,1357.1875,1330.3125
893,2019-02-21,3987.18,1.0,60.64999999999964,1.5446208229658154,3684.3514285714286,1,1331.25,-1.0,-12.5,-0.9302325581395348,1320.065,1.0,,,,,,4066.9236,3907.4363999999996,1344.5625,1317.9375
894,2019-02-22,3944.88,-1.0,-42.29999999999973,-1.060900185093217,3684.3514285714286,1,1329.05,-1.0,-2.200000000000045,-0.1652582159624447,1320.065,1.0,,,,,,4023.7776000000003,3865.9824,1342.3405,1315.7595
895,2019-02-23,3983.48,1.0,38.59999999999991,0.9784835026667456,3684.3514285714286,1,1329.05,0.0,0.0,0.0,1320.065,1.0,,,,,,4063.1496,3903.8104,1342.3405,1315.7595
896,2019-02-24,4139.6,1.0,156.12000000000037,3.919186239167771,3684.3514285714286,1,1329.05,0.0,0.0,0.0,1320.065,1.0,,,,,,4222.392000000001,4056.8080000000004,1342.3405,1315.7595
897,2019-02-25,3766.89,-1.0,-372.7100000000005,-9.00352691081265,3684.3514285714286,1,1331.05,1.0,2.0,0.1504834280124901,1320.065,1.0,,,,,,3842.2278,3691.5521999999996,1344.3605,1317.7395
898,2019-02-26,3848.33,1.0,81.44000000000005,2.1619957046794585,3684.3514285714286,1,1325.05,-1.0,-6.0,-0.4507719469591675,1320.065,1.0,,,,,,3925.2966,3771.3633999999997,1338.3005,1311.7994999999999
899,2019-02-27,3831.45,-1.0,-16.88000000000011,-0.4386318221150502,3684.3514285714286,1,1322.85,-1.0,-2.200000000000045,-0.1660314705105502,1320.065,1.0,,,,,,3908.0789999999997,3754.821,1336.0784999999998,1309.6215
900,2019-02-28,3833.23,1.0,1.7800000000002,0.0464576074332224,3684.3514285714286,1,1319.15,-1.0,-3.699999999999818,-0.2796991344445567,1320.065,-1.0,,,,,,3909.8946,3756.5654,1332.3415,1305.9585000000002
901,2019-03-01,3850.08,1.0,16.84999999999991,0.4395770668600608,3942.4990322580647,-1,1311.95,-1.0,-7.2000000000000455,-0.5458060114467683,1300.897619047619,1.0,,,,,,3927.0816,3773.0784,1325.0695,1298.8305
902,2019-03-02,3834.62,-1.0,-15.460000000000036,-0.4015500976603093,3942.4990322580647,-1,1311.95,0.0,0.0,0.0,1300.897619047619,-1.0,,,,,,3911.3124,3757.9276,1325.0695,1298.8305
903,2019-03-03,3831.44,-1.0,-3.1799999999998363,-0.0829286865452075,3942.4990322580647,-1,1311.95,0.0,0.0,0.0,1300.897619047619,-1.0,,,,,,3908.0688,3754.8112,1325.0695,1298.8305
904,2019-03-04,3814.58,-1.0,-16.860000000000127,-0.4400434301463712,3942.4990322580647,-1,1285.4,-1.0,-26.549999999999955,-2.023705171690991,1300.897619047619,-1.0,,,,,,3890.8716,3738.2884,1298.2540000000001,1272.546
905,2019-03-05,3730.98,-1.0,-83.59999999999991,-2.1915912105657744,3942.4990322580647,-1,1283.8,-1.0,-1.6000000000001364,-0.1244748716352992,1300.897619047619,-1.0,,,,,,3805.5996,3656.3604,1296.638,1270.962
906,2019-03-06,3872.25,1.0,141.26999999999998,3.7864046443561743,3942.4990322580647,-1,1285.85,1.0,2.0499999999999545,0.1596821934880787,1300.897619047619,-1.0,,,,,,3949.695,3794.805,1298.7085,1272.9914999999999
907,2019-03-07,3876.85,1.0,4.599999999999909,0.1187939828265196,3942.4990322580647,-1,1285.3,-1.0,-0.5499999999999545,-0.0427732628222541,1300.897619047619,-1.0,,,,,,3954.387,3799.3129999999996,1298.153,1272.447
908,2019-03-08,3886.82,1.0,9.970000000000256,0.2571675458168424,3942.4990322580647,-1,1296.75,1.0,11.450000000000044,0.8908426048393406,1300.897619047619,-1.0,,,,,,3964.5564000000004,3809.0836,1309.7175,1283.7825
909,2019-03-09,3875.96,-1.0,-10.860000000000127,-0.2794057867356895,3942.4990322580647,-1,1296.75,0.0,0.0,0.0,1300.897619047619,-1.0,,,,,,3953.4792,3798.4408,1309.7175,1283.7825
910,2019-03-10,3950.56,1.0,74.59999999999991,1.924684465267957,3942.4990322580647,1,1296.75,0.0,0.0,0.0,1300.897619047619,-1.0,,,,,,4029.5712,3871.5488,1309.7175,1283.7825
911,2019-03-11,3928.17,-1.0,-22.389999999999876,-0.5667550929488446,3942.4990322580647,-1,1292.75,-1.0,-4.0,-0.3084634663582032,1300.897619047619,-1.0,,,,,,4006.7334,3849.6066,1305.6775,1279.8225
912,2019-03-12,3881.09,-1.0,-47.07999999999993,-1.198522467204829,3942.4990322580647,-1,1297.05,1.0,4.2999999999999545,0.3326242506285016,1300.897619047619,-1.0,,,,,,3958.7118,3803.4682000000003,1310.0204999999999,1284.0795
